ch1,ch2,ch3
1.802105,1.442853,-0.728734
1.804735,1.433791,-0.72815
1.80912,1.441099,-0.721573
1.809412,1.441976,-0.726103
1.806489,1.439345,-0.722303
1.802397,1.439345,-0.726542
1.810582,1.437007,-0.723327
1.803274,1.43993,-0.73195
1.801812,1.447238,-0.736773
1.805028,1.444314,-0.729757
1.807074,1.447822,-0.73575
1.803274,1.444607,-0.72128
1.804735,1.440514,-0.730634
1.804735,1.442853,-0.724642
1.805028,1.441391,-0.721719
1.803566,1.446361,-0.719234
1.814674,1.452207,-0.727419
1.811751,1.446945,-0.736627
1.804151,1.443438,-0.732242
1.802105,1.444022,-0.737065
1.802689,1.445484,-0.729904
1.809705,1.446945,-0.72815
1.809412,1.448992,-0.714411
1.80152,1.445192,-0.725811
1.800351,1.440807,-0.733996
1.809997,1.445484,-0.737211
1.802397,1.446361,-0.732973
1.806197,1.434668,-0.723911
1.799474,1.451622,-0.734142
1.801812,1.445484,-0.73195
1.805028,1.448115,-0.729904
1.79392,1.444022,-0.734581
1.80532,1.441684,-0.739842
1.810289,1.444022,-0.729027
1.801812,1.441391,-0.73195
1.800058,1.448407,-0.735019
1.798597,1.444607,-0.731804
1.802982,1.441976,-0.736188
1.800643,1.445776,-0.732388
1.796258,1.445484,-0.738673
1.798012,1.451915,-0.730488
1.802689,1.449576,-0.733265
1.799766,1.452499,-0.739842
1.793043,1.445192,-0.729027
1.793043,1.442268,-0.733557
1.79772,1.445192,-0.735019
1.803566,1.443438,-0.735311
1.796551,1.444899,-0.737796
1.79772,1.446945,-0.733704
1.79772,1.449284,-0.735457
1.791874,1.451038,-0.735165
1.796843,1.451915,-0.743935
1.793335,1.453961,-0.734727
1.801812,1.450161,-0.74525
1.796551,1.452207,-0.746711
1.794505,1.448407,-0.74335
1.796551,1.451915,-0.732096
1.787781,1.451915,-0.738673
1.791874,1.444607,-0.737796
1.79012,1.450453,-0.734581
1.784274,1.452792,-0.733557
1.787781,1.448699,-0.726688
1.794797,1.448699,-0.726688
1.786027,1.446945,-0.732534
1.790704,1.449576,-0.726834
1.792166,1.449576,-0.725811
1.794505,1.45513,-0.729465
1.78252,1.453376,-0.733411
1.790412,1.451622,-0.737796
1.798012,1.446361,-0.736773
1.795674,1.455422,-0.742911
1.788074,1.459807,-0.737504
1.788658,1.458053,-0.738527
1.780766,1.451622,-0.743204
1.783981,1.458053,-0.753142
1.788658,1.45893,-0.748904
1.785151,1.465653,-0.745542
1.783104,1.45893,-0.756504
1.78632,1.465946,-0.74335
1.786904,1.463899,-0.748465
1.784858,1.467407,-0.746127
1.786612,1.465361,-0.743496
1.786027,1.472376,-0.756942
1.792751,1.464484,-0.73955
1.781643,1.468869,-0.756358
1.788951,1.469161,-0.753289
1.782227,1.473838,-0.750365
1.777843,1.475007,-0.74715
1.783104,1.47413,-0.750365
1.787781,1.479977,-0.757235
1.794797,1.467407,-0.736481
1.80912,1.448992,-0.721134
1.84069,1.405145,-0.692195
1.868752,1.367729,-0.660187
1.903537,1.312774,-0.641333
1.922245,1.299035,-0.636364
1.936861,1.262789,-0.628325
1.94563,1.191465,-0.641041
1.952353,1.178018,-0.636802
1.947968,1.159018,-0.655949
1.980707,1.156679,-0.664279
1.936861,1.144987,-0.672026
1.932184,1.150248,-0.681087
1.932184,1.147325,-0.692049
1.925168,1.144987,-0.692634
1.924291,1.153464,-0.703449
1.918153,1.15931,-0.716019
1.913768,1.164864,-0.717773
1.909968,1.161941,-0.723765
1.905875,1.168079,-0.724057
1.915814,1.168664,-0.72888
1.907337,1.176849,-0.733996
1.909091,1.175972,-0.748465
1.903829,1.180941,-0.742765
1.899152,1.179187,-0.742765
1.901491,1.186495,-0.749196
1.898275,1.190588,-0.745835
1.909968,1.18708,-0.756358
1.900614,1.19088,-0.757381
1.897398,1.198772,-0.754604
1.900906,1.188834,-0.759281
1.899445,1.200818,-0.757527
1.894183,1.191172,-0.751535
1.891845,1.189418,-0.743496
1.894768,1.191757,-0.750073
1.894183,1.194095,-0.756504
1.895645,1.188834,-0.760742
1.89886,1.189126,-0.758842
1.886875,1.19088,-0.747296
1.893891,1.18328,-0.751096
1.893891,1.199065,-0.767612
