ch1,ch2,ch3
1.890675,1.189711,-0.71865
1.891845,1.192341,-0.709588
1.888044,1.187957,-0.72128
1.888337,1.181818,-0.728442
1.892137,1.193511,-0.723327
1.897398,1.199065,-0.713388
1.892721,1.197895,-0.717626
1.898568,1.19848,-0.716749
1.886583,1.199649,-0.723911
1.889506,1.201695,-0.726834
1.889214,1.198772,-0.718357
1.88746,1.199649,-0.716749
1.885998,1.189418,-0.715726
1.893014,1.188834,-0.718503
1.892721,1.196434,-0.713242
1.890968,1.184741,-0.716896
1.893598,1.186203,-0.729757
1.891845,1.194972,-0.73385
1.899152,1.192341,-0.717919
1.886583,1.184741,-0.721573
1.88366,1.188834,-0.721573
1.889798,1.193803,-0.726103
1.88746,1.201695,-0.729757
1.895645,1.195557,-0.73005
1.886583,1.198772,-0.731219
1.889214,1.199942,-0.723911
1.885706,1.196141,-0.72318
1.881906,1.203742,-0.716603
1.885414,1.199649,-0.721865
1.890968,1.197895,-0.720988
1.890675,1.199942,-0.721719
1.88366,1.193803,-0.716165
1.884537,1.197603,-0.718357
1.888629,1.200526,-0.717334
1.890675,1.195265,-0.726834
1.881029,1.197603,-0.722011
1.888337,1.206665,-0.725957
1.88746,1.197018,-0.729757
1.884537,1.196726,-0.728442
1.885998,1.196726,-0.734434
1.885414,1.194095,-0.723619
1.88366,1.19468,-0.720842
1.891552,1.197603,-0.718357
1.886291,1.196141,-0.724203
1.891845,1.198772,-0.729027
1.884537,1.192926,-0.720696
1.888337,1.200818,-0.719526
1.887167,1.207542,-0.723327
1.892429,1.201988,-0.72055
1.879567,1.192926,-0.724934
1.87869,1.189418,-0.720842
1.884244,1.199357,-0.717042
1.889214,1.196434,-0.723619
1.880444,1.190295,-0.718796
1.889214,1.199357,-0.720111
1.884244,1.191757,-0.72318
1.886875,1.200818,-0.715726
1.882783,1.197895,-0.720403
1.889506,1.197311,-0.725227
1.889214,1.195557,-0.72435
1.88366,1.193803,-0.723034
1.885706,1.201695,-0.723327
1.888337,1.204326,-0.727857
1.883952,1.203742,-0.723619
1.886875,1.202572,-0.732242
1.885706,1.196726,-0.72508
1.881321,1.206957,-0.72508
1.888629,1.201111,-0.714849
1.885121,1.205788,-0.724496
1.882198,1.202572,-0.73005
1.884537,1.20608,-0.721426
1.883367,1.199942,-0.728004
1.887752,1.204619,-0.736042
1.885121,1.20608,-0.72625
1.881029,1.207834,-0.737211
1.880152,1.200526,-0.733265
1.88366,1.205203,-0.732242
1.889214,1.20988,-0.734727
1.887167,1.204326,-0.73078
1.885706,1.202572,-0.732388
1.880737,1.212219,-0.737357
1.87869,1.206957,-0.734727
1.879275,1.208126,-0.736919
1.878983,1.206372,-0.729611
1.878983,1.205203,-0.738234
1.882491,1.20608,-0.73765
1.876352,1.208419,-0.733996
1.879275,1.201695,-0.726688
1.874306,1.206372,-0.743935
1.878983,1.201695,-0.741742
1.873429,1.20228,-0.73575
1.876644,1.207249,-0.744081
1.877813,1.205203,-0.733411
1.87869,1.212511,-0.742765
1.876937,1.202865,-0.744811
1.883367,1.206957,-0.735604
1.882783,1.207249,-0.741304
1.884537,1.21368,-0.73575
1.885998,1.209003,-0.736481
1.874306,1.206665,-0.739988
1.874598,1.205203,-0.740281
1.878398,1.202865,-0.743496
1.879567,1.20228,-0.737357
1.884829,1.207542,-0.731511
1.876937,1.21368,-0.732827
1.879275,1.207834,-0.72698
1.877521,1.209003,-0.744811
1.881614,1.200818,-0.743642
1.873137,1.203157,-0.739258
1.878398,1.204911,-0.740719
1.880737,1.195557,-0.74335
1.884537,1.204619,-0.744081
1.880444,1.206372,-0.745104
1.878398,1.207542,-0.736627
1.878106,1.208126,-0.73575
1.887167,1.206957,-0.734434
1.878106,1.203157,-0.736919
1.873721,1.201403,-0.727711
1.878106,1.205495,-0.736188
1.87986,1.202865,-0.738965
1.880444,1.20608,-0.736188
1.878106,1.199649,-0.743642
1.880444,1.20228,-0.737211
1.881614,1.205203,-0.73765
1.880152,1.208126,-0.737065
1.879275,1.214265,-0.735019
1.884244,1.211049,-0.738527
