phase_deg,amp
157.24620770128357,1.0735003333333333
108.05410568501651,1.1855403333333334
80.71109049901385,1.2975803333333333
56.255428074873706,1.4096203333333335
29.88871526373561,1.5216603333333336
345.1015169194866,1.6337003333333335
