ch1,ch2,ch3
1.9366,1.121,-0.6722
1.9398,1.1193,-0.6625
1.941,1.1234,-0.6681
1.9372,1.1172,-0.6758
1.9392,1.1324,-0.6725
1.9421,1.1219,-0.6739
1.9354,1.1231,-0.6628
1.9369,1.1204,-0.6694
1.9412,1.1196,-0.6692
1.9296,1.1175,-0.6804
1.9401,1.1181,-0.6767
1.9407,1.1193,-0.6634
1.9456,1.1184,-0.6681
1.9334,1.1248,-0.6701
1.941,1.1149,-0.6618
1.9424,1.1263,-0.6754
1.938,1.1204,-0.6749
1.9383,1.1248,-0.6732
1.9363,1.1137,-0.66
1.9401,1.1187,-0.6745
1.9424,1.1184,-0.6714
1.9369,1.1149,-0.676
1.9486,1.1169,-0.6682
1.9395,1.1187,-0.6755
1.9465,1.1158,-0.6719
1.9374,1.1248,-0.6828
1.9471,1.1216,-0.6741
1.943,1.1146,-0.6757
1.9401,1.1193,-0.6697
1.9459,1.1137,-0.6698
1.9462,1.1187,-0.6842
1.9462,1.1134,-0.6779
1.9486,1.1169,-0.6665
1.9407,1.1155,-0.6723
1.9427,1.1181,-0.6785
1.9453,1.116,-0.6783
1.9415,1.1248,-0.6676
1.9474,1.1231,-0.6752
1.9442,1.1175,-0.6668
1.9509,1.1175,-0.6757
1.9404,1.1201,-0.6692
1.945,1.1201,-0.6783
1.9448,1.1137,-0.677
1.9456,1.1204,-0.6827
1.9415,1.1184,-0.6758
1.936,1.1125,-0.664
1.9401,1.1134,-0.6817
1.9459,1.1216,-0.676
1.9459,1.1228,-0.6706
1.9418,1.1213,-0.6758
1.9383,1.1178,-0.6728
1.943,1.1125,-0.6786
1.9462,1.1201,-0.6701
1.9436,1.1201,-0.6733
1.9418,1.1181,-0.6643
1.9491,1.116,-0.6726
1.9424,1.1242,-0.6736
1.945,1.1234,-0.6742
1.9442,1.1216,-0.6635
1.9445,1.1198,-0.673
1.9442,1.1143,-0.6725
1.9412,1.1149,-0.6688
1.9424,1.114,-0.6804
1.9436,1.109,-0.6691
1.9389,1.1128,-0.6843
1.9401,1.116,-0.6725
1.9439,1.1172,-0.673
1.9459,1.114,-0.6777
1.9456,1.121,-0.6751
1.9442,1.1111,-0.6761
1.9509,1.1169,-0.6859
1.9415,1.1117,-0.6783
1.9415,1.1172,-0.6904
1.9524,1.1143,-0.6703
1.9512,1.114,-0.7091
1.9524,1.1175,-0.6805
1.9494,1.1137,-0.6757
1.9483,1.1166,-0.6815
1.9509,1.119,-0.6808
1.9494,1.114,-0.6823
1.9465,1.1125,-0.6662
1.9483,1.1187,-0.6823
