ch1,ch2,ch3
1.9372,1.1315,-0.62
1.9389,1.1318,-0.6266
1.9357,1.1312,-0.6239
1.9322,1.131,-0.6149
1.9445,1.1383,-0.6188
1.9345,1.1383,-0.6345
1.9398,1.1377,-0.6219
1.9377,1.1321,-0.6168
1.948,1.133,-0.6291
1.9383,1.1269,-0.62
1.945,1.1269,-0.6258
1.9401,1.1257,-0.619
1.9398,1.1333,-0.6219
1.9424,1.1295,-0.6162
1.9418,1.1207,-0.6131
1.9386,1.1327,-0.6141
1.931,1.1225,-0.6073
1.9398,1.1257,-0.6269
1.9415,1.1315,-0.615
1.9427,1.1342,-0.6087
1.9445,1.1266,-0.6172
1.9456,1.1353,-0.6187
1.941,1.1339,-0.6241
1.9424,1.1318,-0.6222
1.9366,1.1333,-0.6206
1.9386,1.1292,-0.6263
1.948,1.1248,-0.6223
1.9386,1.1245,-0.6242
1.9398,1.1295,-0.6264
1.936,1.1283,-0.6255
1.9404,1.1324,-0.6188
1.9389,1.128,-0.6273
1.9336,1.1274,-0.6308
1.9424,1.1266,-0.6206
1.945,1.1242,-0.6251
1.9462,1.1301,-0.6311
1.9407,1.1257,-0.6212
1.9427,1.1207,-0.6289
1.9313,1.128,-0.6143
1.9433,1.126,-0.6235
1.9448,1.1289,-0.6209
1.9366,1.1283,-0.6178
1.9465,1.131,-0.6203
1.9486,1.1277,-0.6225
1.9374,1.1277,-0.6255
1.9372,1.1286,-0.6147
1.9433,1.1234,-0.6279
1.9412,1.1266,-0.6296
1.9351,1.1327,-0.6188
1.9404,1.1315,-0.619
1.9456,1.1289,-0.6307
1.9331,1.1248,-0.6242
1.9404,1.1289,-0.6276
1.9421,1.1301,-0.6317
1.9372,1.1286,-0.6231
1.9366,1.1298,-0.6276
1.9363,1.1324,-0.6133
1.9386,1.131,-0.6346
1.9354,1.1251,-0.6219
1.9445,1.1333,-0.625
1.9401,1.1292,-0.6181
1.938,1.1348,-0.6235
1.9386,1.1286,-0.6266
1.9442,1.1371,-0.6239
1.9412,1.133,-0.6223
1.9407,1.1333,-0.6296
1.9462,1.1386,-0.6175
1.941,1.1301,-0.6194
1.9404,1.1277,-0.6236
1.9418,1.1312,-0.6248
1.9415,1.1263,-0.6232
1.9339,1.1312,-0.619
1.9398,1.131,-0.6242
1.9351,1.1348,-0.6247
1.9392,1.1345,-0.614
1.9459,1.1339,-0.6194
1.9345,1.135,-0.6125
1.9386,1.1312,-0.6261
1.9459,1.1348,-0.6181
1.943,1.1272,-0.6239
1.9398,1.1324,-0.6288
1.9424,1.1345,-0.6213
1.9357,1.1388,-0.6128
1.9389,1.1269,-0.6155
1.9369,1.1257,-0.6156
1.941,1.1239,-0.6307
1.9445,1.1234,-0.6115
1.9377,1.1196,-0.612
1.9357,1.1321,-0.6194
1.9383,1.1269,-0.6165
1.9398,1.1342,-0.6197
1.9372,1.1251,-0.6177
1.9407,1.1321,-0.6155
1.9313,1.1295,-0.6269
1.9336,1.133,-0.6163
1.9369,1.1289,-0.6146
1.9339,1.1321,-0.6251
1.9418,1.1263,-0.6212
1.9401,1.131,-0.6266
1.9372,1.128,-0.6191
1.9319,1.1324,-0.6302
1.9339,1.126,-0.6295
1.941,1.1292,-0.6185
1.9471,1.1348,-0.6253
1.9445,1.1342,-0.635
1.9372,1.1196,-0.6247
1.9369,1.1315,-0.616
1.9374,1.1266,-0.6083
1.9412,1.1283,-0.6254
1.936,1.1307,-0.6245
1.9357,1.1263,-0.615
1.9363,1.1239,-0.631
