ch1,ch2,ch3
1.9269,1.1041,-0.6117
1.9281,1.1087,-0.5991
1.9281,1.0985,-0.5984
1.9298,1.0997,-0.6093
1.9275,1.1055,-0.6017
1.9287,1.1003,-0.6083
1.9252,1.1087,-0.6055
1.9281,1.1032,-0.6063
1.9272,1.1008,-0.6061
1.9298,1.0997,-0.6011
1.9222,1.1006,-0.6098
1.9269,1.0985,-0.6052
1.9272,1.1,-0.6101
1.9374,1.1023,-0.614
1.9298,1.1014,-0.6175
1.9322,1.0994,-0.615
1.9313,1.102,-0.613
1.9363,1.1061,-0.6185
1.9278,1.1026,-0.6089
1.9275,1.1008,-0.6042
1.9272,1.1064,-0.614
1.9334,1.1006,-0.6073
1.9304,1.0912,-0.6098
1.9328,1.1035,-0.6068
1.9334,1.1055,-0.6038
1.9404,1.0994,-0.6136
1.9386,1.1038,-0.6184
1.9284,1.0991,-0.6073
1.9263,1.0962,-0.6177
1.9278,1.1032,-0.6122
1.9263,1.1038,-0.6193
1.9298,1.1052,-0.6156
1.9304,1.1,-0.6083
1.9278,1.1008,-0.6092
1.9342,1.1099,-0.6153
1.9298,1.0988,-0.6114
1.9293,1.1029,-0.6026
1.9278,1.1011,-0.6025
1.9339,1.1011,-0.6042
1.9287,1.1032,-0.6111
1.9281,1.0935,-0.6067
1.9243,1.1008,-0.6141
1.931,1.1006,-0.6046
1.9307,1.1,-0.6046
1.917,1.1029,-0.6106
1.9304,1.0976,-0.6163
1.9319,1.1038,-0.5989
1.9296,1.0973,-0.6049
1.9319,1.1044,-0.6134
1.9246,1.1041,-0.612
1.924,1.1038,-0.6337
1.9269,1.1038,-0.6
1.9217,1.0962,-0.6039
1.9266,1.1011,-0.603
1.931,1.0968,-0.6108
1.9196,1.1049,-0.5972
1.9278,1.0985,-0.6042
1.9296,1.1017,-0.6033
1.9301,1.1014,-0.6013
1.9287,1.1011,-0.6061
1.9234,1.0938,-0.616
1.9246,1.0997,-0.6125
1.9307,1.0932,-0.6064
1.9316,1.1,-0.6039
1.9258,1.102,-0.6006
1.9307,1.1008,-0.6019
1.9298,1.0994,-0.606
1.9266,1.0988,-0.6131
1.9304,1.1038,-0.6013
1.9298,1.1082,-0.6032
1.924,1.1035,-0.6143
1.9255,1.1079,-0.6241
1.9263,1.0985,-0.609
1.9211,1.1055,-0.6017
1.9269,1.0968,-0.6096
1.9208,1.0988,-0.6051
1.9298,1.0973,-0.6014
1.9231,1.0906,-0.6058
1.9275,1.0953,-0.6124
1.924,1.0968,-0.6206
1.9304,1.1003,-0.6121
1.9298,1.1,-0.6182
1.926,1.1,-0.6083
1.9304,1.1006,-0.6117
1.9272,1.0959,-0.6051
