ch1,ch2,ch3
1.8316,1.3619,-0.7328
1.8343,1.361,-0.7394
1.829,1.3587,-0.7416
1.8381,1.3686,-0.7303
1.829,1.3569,-0.729
1.8433,1.3601,-0.7433
1.8404,1.3636,-0.7273
1.8389,1.366,-0.7284
1.836,1.3619,-0.7397
1.841,1.3651,-0.7395
1.8354,1.3628,-0.7422
1.834,1.3543,-0.734
1.8337,1.3616,-0.7387
1.836,1.3563,-0.7343
1.8351,1.3578,-0.7366
1.8346,1.3607,-0.7324
1.829,1.3595,-0.7413
1.8293,1.3639,-0.7236
1.8331,1.3625,-0.7273
1.8679,1.3575,-0.7384
1.8328,1.3619,-0.7308
1.8375,1.3604,-0.7337
1.8302,1.3581,-0.7356
1.8416,1.356,-0.7334
1.8308,1.361,-0.7254
1.8334,1.3613,-0.7414
1.8331,1.3593,-0.7353
1.8296,1.3666,-0.7401
1.8325,1.3598,-0.7309
1.8313,1.3645,-0.7344
1.829,1.3671,-0.7384
1.8261,1.361,-0.7334
1.8275,1.3616,-0.7309
1.834,1.3633,-0.7385
1.8337,1.3633,-0.7305
1.8369,1.3581,-0.7407
1.8389,1.3677,-0.7381
1.8302,1.3566,-0.7387
1.8398,1.3619,-0.7217
1.8334,1.361,-0.7312
1.8384,1.3616,-0.7303
1.8407,1.361,-0.7315
1.8322,1.3604,-0.7391
1.8325,1.3598,-0.7349
1.8369,1.3613,-0.7267
1.8386,1.3581,-0.7378
1.8401,1.3663,-0.7295
1.841,1.3689,-0.7305
1.8351,1.3619,-0.7344
1.8401,1.3607,-0.736
1.8404,1.3598,-0.7267
1.8346,1.3628,-0.7445
1.8389,1.3639,-0.7324
1.8363,1.3581,-0.7435
1.8363,1.3552,-0.7235
1.8378,1.3642,-0.734
1.8375,1.3622,-0.7292
1.8366,1.356,-0.7277
1.8351,1.3593,-0.7336
1.8404,1.3604,-0.7404
1.8389,1.3625,-0.7317
1.8287,1.3683,-0.7292
1.8369,1.3598,-0.7331
1.8392,1.3625,-0.7406
1.8401,1.3674,-0.7295
1.8372,1.3581,-0.7445
1.8366,1.3633,-0.7374
1.8337,1.3595,-0.7436
1.836,1.3619,-0.7321
1.8363,1.3595,-0.7325
1.8375,1.3595,-0.7353
1.8381,1.3581,-0.7356
1.8305,1.3607,-0.7452
1.8354,1.3593,-0.7359
1.8302,1.3613,-0.7333
1.8363,1.3555,-0.7375
1.834,1.3636,-0.7264
1.8366,1.3557,-0.7319
1.8401,1.3578,-0.7267
1.8325,1.3622,-0.7413
1.8442,1.3639,-0.7271
1.8413,1.3669,-0.7302
1.8413,1.3598,-0.736
1.8422,1.3625,-0.7387
1.8334,1.3613,-0.7448
1.8375,1.3633,-0.7338
1.8328,1.3604,-0.729
1.8384,1.3654,-0.7328
1.8389,1.3555,-0.7328
1.8375,1.3563,-0.7385
1.8404,1.3537,-0.7295
1.8381,1.3587,-0.7413
1.8369,1.3563,-0.7365
1.8398,1.3537,-0.7388
1.7992,1.3549,-0.7372
1.8398,1.3563,-0.7382
1.8424,1.3628,-0.7287
1.8395,1.3674,-0.7378
1.8436,1.3622,-0.7264
1.8407,1.3631,-0.7267
1.8419,1.3654,-0.7324
1.8407,1.3616,-0.729
1.8392,1.3607,-0.7336
1.8331,1.3633,-0.7344
1.8404,1.3686,-0.7317
1.841,1.3613,-0.7254
1.8419,1.3683,-0.7423
1.8422,1.3628,-0.7334
1.8433,1.3584,-0.7309
1.8322,1.3666,-0.7261
1.8381,1.3633,-0.734
1.8445,1.3631,-0.7341
1.8375,1.3566,-0.7365
1.8363,1.3645,-0.7398
1.8384,1.3695,-0.7306
1.8404,1.3622,-0.7292
1.8386,1.366,-0.7353
1.8375,1.3633,-0.7308
1.831,1.3628,-0.7318
1.8077,1.359,-0.7295
1.8386,1.3663,-0.7321
1.8416,1.3636,-0.7347
1.8427,1.3598,-0.7352
1.8433,1.3604,-0.7387
1.8433,1.3695,-0.7384
1.8413,1.3633,-0.7375
1.8366,1.3569,-0.7306
1.8413,1.3631,-0.7376
1.8357,1.3616,-0.7341
1.8457,1.3654,-0.7461
1.8395,1.3587,-0.7314
1.8313,1.3578,-0.7341
1.8378,1.3549,-0.7414
1.8384,1.3686,-0.7314
1.8395,1.3686,-0.7283
1.8372,1.3563,-0.726
1.8395,1.3628,-0.735
1.8445,1.3563,-0.7276
1.8416,1.3555,-0.7214
1.8378,1.3616,-0.739
1.8401,1.3625,-0.736
1.8375,1.356,-0.726
1.8436,1.3633,-0.7314
1.8395,1.3569,-0.7368
1.8465,1.3601,-0.7319
1.8363,1.3616,-0.7327
1.8375,1.3636,-0.7328
1.8386,1.3604,-0.7317
1.8325,1.3575,-0.7344
1.831,1.3622,-0.7327
1.8392,1.3631,-0.7312
1.8422,1.3616,-0.7264
1.8363,1.3613,-0.7385
1.8378,1.3581,-0.7366
1.841,1.3622,-0.7353
1.8363,1.3598,-0.7417
1.8369,1.3645,-0.7295
1.8328,1.361,-0.7482
1.8457,1.3695,-0.7216
1.8395,1.366,-0.7343
1.8398,1.359,-0.7251
1.8416,1.3636,-0.7372
1.8398,1.359,-0.7325
1.8381,1.3689,-0.734
1.8386,1.3607,-0.7306
1.8392,1.3625,-0.735
1.8346,1.3604,-0.7328
1.8348,1.3569,-0.7344
1.8398,1.3622,-0.7261
1.8381,1.3677,-0.7362
1.8363,1.3613,-0.7318
1.8384,1.3636,-0.7336
1.8378,1.3692,-0.734
1.8357,1.3619,-0.7355
1.8416,1.361,-0.7393
1.8392,1.3587,-0.7308
1.8433,1.3595,-0.7299
1.8322,1.3587,-0.7368
1.8357,1.3598,-0.7429
1.8346,1.3584,-0.736
1.8419,1.3633,-0.7276
1.8419,1.3677,-0.7382
1.841,1.3569,-0.7317
1.8398,1.3607,-0.7283
1.8462,1.3633,-0.7312
1.8416,1.3628,-0.7264
1.8655,1.3648,-0.7217
1.836,1.3669,-0.7248
1.8389,1.366,-0.7404
1.8445,1.3628,-0.7385
1.8401,1.3636,-0.7343
1.8433,1.3595,-0.7302
1.8474,1.3572,-0.7296
1.8375,1.3628,-0.7416
1.8413,1.3677,-0.7318
1.8392,1.3654,-0.7302
1.8363,1.3671,-0.7279
1.8348,1.368,-0.7309
1.8357,1.3648,-0.7353
1.8357,1.3645,-0.7331
1.8386,1.3633,-0.7302
