ch1,ch2,ch3
1.8498,1.2347,-0.7151
1.8527,1.2397,-0.7089
1.8506,1.2368,-0.714
1.8477,1.2356,-0.7165
1.8538,1.2362,-0.7169
1.8477,1.2341,-0.7109
1.8506,1.233,-0.7138
1.8521,1.2397,-0.7167
1.8553,1.2374,-0.7132
1.8489,1.2353,-0.7048
1.8533,1.2338,-0.707
1.8521,1.2347,-0.7067
1.8547,1.2353,-0.7146
1.8492,1.2353,-0.708
1.8498,1.2438,-0.7118
1.8503,1.2403,-0.7109
1.8547,1.2444,-0.7091
1.8536,1.2406,-0.709
1.846,1.2336,-0.7112
1.8518,1.2365,-0.7103
1.8515,1.2388,-0.7157
1.8474,1.2382,-0.7061
1.8576,1.2412,-0.7147
1.8565,1.2388,-0.7127
1.8524,1.242,-0.714
1.8571,1.2385,-0.7167
1.8574,1.2438,-0.7106
1.8495,1.2426,-0.7046
1.8527,1.2444,-0.7099
1.8521,1.2309,-0.7083
1.8527,1.2388,-0.7144
1.8495,1.2382,-0.716
1.8495,1.2353,-0.7089
1.8544,1.2379,-0.6831
1.8486,1.2347,-0.7122
1.8477,1.2362,-0.7131
1.8509,1.2414,-0.7134
1.85,1.242,-0.7156
1.8538,1.2365,-0.7238
1.8518,1.2306,-0.7102
1.8462,1.2376,-0.7052
1.8471,1.2379,-0.7086
1.8439,1.2409,-0.7086
1.8457,1.2447,-0.7112
1.8512,1.2397,-0.7113
1.8462,1.2374,-0.7118
1.8544,1.2368,-0.7173
1.8477,1.24,-0.7181
1.8427,1.2379,-0.7203
1.8465,1.2347,-0.7216
1.8509,1.2397,-0.7217
1.8389,1.2353,-0.7151
1.8433,1.2414,-0.7172
1.8389,1.242,-0.7125
1.8424,1.2365,-0.7198
1.8439,1.2327,-0.7189
1.8454,1.2412,-0.7134
1.8448,1.2388,-0.7061
1.8448,1.23,-0.715
1.8442,1.2306,-0.7099
1.8445,1.2318,-0.7163
1.8462,1.2344,-0.7141
1.8392,1.2412,-0.7163
1.8448,1.2344,-0.7157
1.8509,1.2397,-0.7207
1.8451,1.2423,-0.7148
1.8462,1.2382,-0.7121
1.8451,1.2409,-0.7143
1.8521,1.242,-0.7166
1.8495,1.2426,-0.7156
1.8433,1.2388,-0.7127
1.848,1.2306,-0.7169
1.8442,1.2409,-0.7138
1.8474,1.2379,-0.7078
1.8413,1.2376,-0.7182
1.8524,1.2371,-0.7121
1.8512,1.2371,-0.7081
1.8465,1.2432,-0.7184
1.8483,1.2382,-0.7195
1.846,1.2382,-0.7181
1.841,1.2365,-0.7157
1.8442,1.2353,-0.7167
1.8451,1.2417,-0.7194
1.8422,1.2344,-0.7108
1.8483,1.242,-0.708
1.8518,1.2341,-0.7448
1.8515,1.2359,-0.7071
1.8413,1.2356,-0.7103
1.8436,1.2359,-0.7159
1.8477,1.2324,-0.7099
1.848,1.2368,-0.7172
1.8462,1.2376,-0.72
1.8424,1.2324,-0.7179
1.8477,1.2303,-0.7153
1.8474,1.2341,-0.7103
1.8486,1.2374,-0.7179
1.8433,1.2327,-0.7091
1.8451,1.2327,-0.7023
1.8489,1.235,-0.7087
1.8521,1.24,-0.7131
1.8486,1.2403,-0.711
1.8474,1.2368,-0.7184
1.8419,1.2327,-0.7165
1.8576,1.2338,-0.7197
1.8509,1.2327,-0.7081
1.848,1.2382,-0.7043
1.8451,1.2371,-0.7191
1.8422,1.235,-0.721
1.8442,1.2333,-0.7147
1.8436,1.2353,-0.7191
1.8436,1.23,-0.7143
1.8407,1.2359,-0.7159
1.8457,1.2406,-0.7091
1.8471,1.2414,-0.7127
1.8436,1.242,-0.7188
1.8457,1.2429,-0.7106
1.8474,1.2409,-0.7181
1.8462,1.2359,-0.7122
1.8442,1.2344,-0.7167
1.8433,1.2321,-0.7232
1.841,1.235,-0.7134
1.8465,1.235,-0.711
1.843,1.2362,-0.7192
1.85,1.2409,-0.7102
1.8486,1.2385,-0.7165
1.8442,1.2283,-0.7214
