ch1,ch2,ch3
1.9754,1.0617,-0.5618
1.9757,1.0669,-0.5614
1.9728,1.0699,-0.5687
1.9822,1.0751,-0.5697
1.9798,1.0655,-0.5693
1.9766,1.0658,-0.5646
1.9845,1.0649,-0.5693
1.9813,1.0722,-0.5611
1.9795,1.0725,-0.5582
1.9848,1.0719,-0.557
1.9874,1.0672,-0.5259
2.0167,1.0652,-0.5621
1.9819,1.0608,-0.5561
1.9871,1.0672,-0.5569
1.9848,1.0649,-0.5675
1.9857,1.064,-0.558
1.9807,1.0696,-0.5573
1.9781,1.069,-0.5662
1.9845,1.0672,-0.5693
1.981,1.0666,-0.5539
1.9836,1.0693,-0.5627
1.9857,1.0661,-0.5642
1.9725,1.0751,-0.5614
1.9784,1.0699,-0.5691
1.9883,1.0716,-0.5589
1.9792,1.0699,-0.5604
1.9868,1.0699,-0.5574
1.9769,1.0684,-0.5795
1.9816,1.0731,-0.5623
1.9763,1.0693,-0.5605
1.981,1.0769,-0.5618
1.9836,1.0687,-0.5604
1.9863,1.076,-0.5674
1.9877,1.0713,-0.5697
1.9866,1.0772,-0.5634
1.9801,1.0693,-0.5602
1.9833,1.0751,-0.558
1.983,1.0687,-0.5631
1.9825,1.0626,-0.5592
1.9807,1.0631,-0.5563
1.981,1.0652,-0.5653
1.9795,1.0623,-0.5607
1.9822,1.0658,-0.5476
1.9784,1.0661,-0.5602
1.9839,1.0687,-0.5624
1.9769,1.062,-0.5707
1.9801,1.0672,-0.5563
1.986,1.0713,-0.5561
1.9807,1.0716,-0.5602
1.9813,1.0681,-0.5555
1.9819,1.0704,-0.5611
1.9772,1.0664,-0.5624
1.9822,1.0702,-0.5589
1.9807,1.0696,-0.594
1.9787,1.0626,-0.555
1.9757,1.069,-0.5611
1.9836,1.0672,-0.5588
1.9687,1.0655,-0.5668
1.976,1.0707,-0.5696
1.9801,1.0649,-0.5605
1.9801,1.0631,-0.5634
1.9804,1.064,-0.564
1.9766,1.0658,-0.5694
1.9772,1.0693,-0.5637
1.983,1.0652,-0.5621
1.9807,1.0702,-0.5611
1.9857,1.0669,-0.5646
1.9854,1.0684,-0.5748
1.9848,1.0699,-0.5738
1.9801,1.0719,-0.5675
1.9822,1.0737,-0.5652
1.9839,1.0675,-0.5602
1.9778,1.0693,-0.563
1.9792,1.0713,-0.5614
1.9813,1.0661,-0.568
1.9795,1.0599,-0.5691
1.981,1.071,-0.556
1.9784,1.0661,-0.565
1.9798,1.0681,-0.5646
1.9825,1.0678,-0.5985
1.9497,1.0734,-0.568
1.9757,1.0707,-0.5615
1.9787,1.0722,-0.5666
1.9804,1.0713,-0.5691
1.9822,1.0704,-0.5646
1.9851,1.0728,-0.5626
1.9839,1.0661,-0.5599
1.9798,1.0626,-0.5608
1.9781,1.0699,-0.5612
1.9775,1.0737,-0.5639
1.9792,1.0643,-0.5566
1.986,1.0684,-0.5563
1.9819,1.0684,-0.5602
1.9795,1.0678,-0.5599
1.9839,1.076,-0.5677
1.9825,1.0731,-0.5617
1.9822,1.0719,-0.569
1.9795,1.0704,-0.563
1.9798,1.0751,-0.5615
1.981,1.0687,-0.5709
1.9842,1.0704,-0.5649
1.9825,1.0664,-0.5631
1.9804,1.0699,-0.5582
1.9851,1.0696,-0.5494
1.9822,1.0722,-0.5609
1.983,1.0789,-0.551
1.9792,1.078,-0.5661
1.9775,1.0696,-0.562
1.9839,1.0693,-0.5621
1.9766,1.0725,-0.5618
1.9822,1.0734,-0.5675
1.9787,1.0804,-0.5685
1.9795,1.076,-0.5677
1.9822,1.0716,-0.574
1.9842,1.0728,-0.5678
1.9784,1.0681,-0.5691
1.986,1.0719,-0.5647
1.9822,1.0731,-0.5538
1.9792,1.0763,-0.5674
1.9851,1.076,-0.5542
1.9819,1.0702,-0.5652
1.9813,1.0763,-0.5656
1.983,1.0669,-0.5668
1.9819,1.0716,-0.5662
1.9795,1.0655,-0.5688
1.9807,1.0707,-0.5718
1.9819,1.0687,-0.5599
1.9728,1.0731,-0.5589
1.981,1.0684,-0.5599
1.981,1.0704,-0.5639
1.9833,1.0664,-0.5615
1.9819,1.0737,-0.5563
1.9822,1.076,-0.5593
1.9836,1.0725,-0.5588
1.9798,1.0643,-0.5507
1.9784,1.0745,-0.5586
1.9857,1.0754,-0.5688
1.9892,1.0655,-0.5678
1.9775,1.0707,-0.5659
1.9822,1.0696,-0.564
1.9787,1.074,-0.5617
1.9766,1.0699,-0.5621
1.9752,1.0716,-0.555
1.9772,1.0722,-0.5658
1.9757,1.0684,-0.5602
1.9842,1.0728,-0.5608
1.9754,1.0678,-0.5656
1.9795,1.0737,-0.5571
1.9825,1.0737,-0.5607
1.981,1.0716,-0.5595
1.9775,1.0766,-0.5646
1.9813,1.071,-0.5665
1.9828,1.069,-0.5614
1.9816,1.0789,-0.5551
1.9769,1.0775,-0.5623
1.9804,1.0664,-0.5649
1.976,1.0704,-0.5688
1.9816,1.0713,-0.5601
1.983,1.0742,-0.5577
1.9816,1.0769,-0.5605
1.9807,1.0699,-0.5623
1.9801,1.074,-0.5602
1.9889,1.0769,-0.5637
1.9825,1.0684,-0.5677
1.9792,1.0713,-0.5601
1.9833,1.0687,-0.5707
1.9825,1.0757,-0.5605
1.9828,1.0699,-0.5484
1.9696,1.0655,-0.5621
1.9842,1.0681,-0.5627
1.9772,1.0655,-0.5571
1.9848,1.0731,-0.5649
