ch1,ch2,ch3
1.948,1.1099,-0.6158
1.9471,1.1108,-0.6146
1.9372,1.1096,-0.6168
1.9509,1.1084,-0.6147
1.9529,1.1096,-0.6001
1.9491,1.1064,-0.6247
1.9488,1.1131,-0.6156
1.9433,1.112,-0.6052
1.9407,1.1117,-0.6137
1.9462,1.1134,-0.6222
1.9418,1.112,-0.613
1.9418,1.1158,-0.6039
1.9389,1.1131,-0.6206
1.9471,1.1017,-0.6036
1.9459,1.109,-0.608
1.9486,1.1111,-0.6153
1.9538,1.1105,-0.6193
1.9448,1.1096,-0.613
1.9415,1.1082,-0.6204
1.9468,1.1079,-0.6219
1.9468,1.1076,-0.6245
1.945,1.1052,-0.6105
1.9427,1.1061,-0.6158
1.9448,1.1128,-0.6082
1.9474,1.1032,-0.6155
1.9427,1.1105,-0.606
1.9491,1.1163,-0.6122
1.9442,1.1082,-0.6049
1.9448,1.1041,-0.6025
1.948,1.1067,-0.6073
1.9465,1.1082,-0.6118
1.9427,1.109,-0.6219
1.9418,1.1061,-0.6109
1.9424,1.1046,-0.6159
1.9465,1.109,-0.6162
1.9465,1.1014,-0.6131
1.9471,1.1131,-0.6141
1.9456,1.1099,-0.6101
1.938,1.1079,-0.6032
1.9412,1.1134,-0.6098
1.9488,1.1082,-0.6193
1.9494,1.112,-0.6143
1.9427,1.1087,-0.6203
1.9442,1.1169,-0.6146
1.9392,1.1102,-0.6098
1.9459,1.1128,-0.614
1.9386,1.1149,-0.6101
1.9383,1.1152,-0.6166
1.9389,1.1137,-0.6181
1.9468,1.112,-0.6051
1.9483,1.1216,-0.614
1.9418,1.1152,-0.6141
1.9398,1.1105,-0.6106
1.9421,1.1134,-0.6039
1.943,1.1131,-0.6115
1.9459,1.1128,-0.6039
1.9506,1.1166,-0.6082
1.9509,1.1049,-0.6162
1.9462,1.1149,-0.6065
1.9442,1.1143,-0.6244
1.9433,1.1114,-0.6168
1.948,1.1134,-0.6245
1.945,1.1084,-0.6228
1.9456,1.1117,-0.6234
1.9497,1.1163,-0.6149
1.9445,1.1105,-0.6247
1.9512,1.112,-0.6272
1.9386,1.1196,-0.6213
1.9497,1.119,-0.6137
1.9512,1.1131,-0.6153
1.9442,1.1146,-0.6185
1.9377,1.1152,-0.6136
1.9456,1.1178,-0.6105
1.9445,1.1178,-0.6131
1.9468,1.114,-0.6209
1.9518,1.1184,-0.6162
1.9415,1.1137,-0.6095
1.9494,1.1114,-0.6121
1.9456,1.1125,-0.6273
1.9477,1.1198,-0.6163
1.943,1.1096,-0.6124
1.9436,1.1178,-0.6236
1.9509,1.1122,-0.6225
1.9404,1.1102,-0.6174
1.9445,1.1128,-0.6179
1.9491,1.1096,-0.6253
1.9471,1.116,-0.626
1.9559,1.1149,-0.6152
1.9486,1.1111,-0.6198
1.9471,1.1181,-0.6251
1.9503,1.1196,-0.6263
1.9535,1.1158,-0.6248
1.948,1.1137,-0.6277
1.9483,1.1228,-0.6177
1.9538,1.1172,-0.6163
1.9497,1.1196,-0.6226
1.9462,1.1158,-0.6197
1.9506,1.112,-0.6087
1.9424,1.112,-0.6185
1.9462,1.1184,-0.6112
1.9456,1.1105,-0.6175
1.9465,1.116,-0.6336
1.9486,1.116,-0.6171
1.9524,1.1184,-0.6203
1.9442,1.1137,-0.6172
1.9445,1.1172,-0.6178
1.9433,1.1105,-0.6105
1.9421,1.1128,-0.6087
1.9459,1.1155,-0.6213
1.9509,1.1149,-0.6102
1.9483,1.1187,-0.6158
1.9433,1.1204,-0.6166
1.9465,1.1201,-0.6124
1.943,1.119,-0.6102
1.9436,1.1163,-0.6174
1.9503,1.116,-0.6099
1.9442,1.1172,-0.6092
1.9521,1.1152,-0.6139
1.9456,1.1111,-0.6055
1.945,1.1131,-0.6117
1.9471,1.1175,-0.6188
1.9427,1.1172,-0.6144
1.9407,1.1146,-0.6139
1.9453,1.1149,-0.6146
1.9477,1.1149,-0.613
1.9459,1.1178,-0.6139
1.9456,1.1137,-0.6213
1.9448,1.1064,-0.6159
1.9395,1.1105,-0.6139
1.9486,1.1111,-0.6103
1.9459,1.1128,-0.6185
1.9553,1.1207,-0.6149
1.9386,1.1131,-0.6083
1.9412,1.1125,-0.6159
1.9491,1.1146,-0.6122
1.948,1.1201,-0.6235
1.9415,1.1163,-0.6152
1.9421,1.1073,-0.6117
1.938,1.1155,-0.6261
1.9383,1.1172,-0.6058
1.941,1.1158,-0.6153
1.9468,1.1096,-0.6115
1.9412,1.1087,-0.6137
1.9427,1.1108,-0.6122
1.9483,1.1175,-0.615
1.9427,1.1178,-0.615
1.9512,1.112,-0.6106
1.9556,1.1152,-0.6149
1.945,1.1216,-0.6193
1.9483,1.1166,-0.6198
1.948,1.1102,-0.6174
1.9398,1.1137,-0.6174
1.9474,1.1155,-0.6125
1.9512,1.1131,-0.6058
1.9433,1.1125,-0.6163
1.9462,1.1128,-0.6134
1.9474,1.1134,-0.6102
1.9772,1.1105,-0.6158
1.9412,1.1102,-0.6102
1.9448,1.1152,-0.6101
1.9471,1.1181,-0.6057
