ch1,ch2,ch3
1.938,1.109,-0.6149
1.9328,1.119,-0.5991
1.9442,1.1158,-0.5998
1.9328,1.1152,-0.6092
1.9313,1.1149,-0.6035
1.9372,1.1134,-0.5989
1.9398,1.1122,-0.6022
1.9386,1.1108,-0.5965
1.9439,1.1096,-0.5946
1.9418,1.1073,-0.5875
1.9363,1.1076,-0.5835
1.9386,1.1032,-0.5921
1.9442,1.1058,-0.5856
1.95,1.1035,-0.5916
1.9462,1.1052,-0.5845
1.945,1.1026,-0.5875
1.9503,1.1038,-0.5865
1.9448,1.1017,-0.596
1.9386,1.1023,-0.5976
1.9436,1.1,-0.5943
1.9439,1.1029,-0.5937
1.9456,1.1049,-0.5938
1.9456,1.0979,-0.5928
1.9459,1.1035,-0.5899
1.9439,1.0938,-0.5957
1.9462,1.1017,-0.5987
1.9521,1.0985,-0.5949
1.9439,1.0953,-0.5835
1.9445,1.1011,-0.5954
1.9471,1.095,-0.5881
1.95,1.1003,-0.5925
1.9453,1.0965,-0.5893
1.9465,1.1017,-0.5947
1.9427,1.1006,-0.5973
1.9445,1.1008,-0.5954
1.9372,1.0994,-0.5937
1.948,1.0968,-0.5896
1.9459,1.093,-0.5855
1.9462,1.0968,-0.5922
1.9462,1.1014,-0.5956
1.95,1.095,-0.5849
1.9459,1.0959,-0.5903
1.9529,1.1049,-0.588
1.9415,1.1073,-0.6
1.9398,1.1035,-0.6036
1.9445,1.1122,-0.6007
1.9301,1.1219,-0.6004
1.9272,1.1315,-0.6308
1.9176,1.1526,-0.6387
1.9123,1.1681,-0.6419
1.8948,1.1994,-0.6749
1.8942,1.2207,-0.6885
1.8761,1.2277,-0.6964
1.8728,1.2572,-0.7056
1.8606,1.2792,-0.7167
1.8588,1.2996,-0.7186
1.8477,1.3058,-0.7258
1.8462,1.3096,-0.7317
1.8454,1.3169,-0.7226
1.8468,1.3186,-0.7238
1.8454,1.3195,-0.7151
1.843,1.3148,-0.7153
1.8401,1.3119,-0.7144
1.8407,1.311,-0.7201
