ch1,ch2,ch3
1.9576,1.0982,-0.6954
1.9524,1.0994,-0.6837
1.955,1.1014,-0.682
1.955,1.1,-0.6913
1.9573,1.1006,-0.6855
1.9538,1.1055,-0.6858
1.955,1.102,-0.6831
1.955,1.1049,-0.6828
1.9553,1.1058,-0.6923
1.9483,1.0965,-0.684
1.9538,1.1046,-0.6796
1.9605,1.0997,-0.6909
1.9629,1.1,-0.6872
1.9608,1.0938,-0.6872
1.9573,1.0997,-0.6821
1.9567,1.0985,-0.6844
1.9591,1.0994,-0.6812
1.9588,1.0932,-0.6874
1.9597,1.1093,-0.6888
1.9526,1.1003,-0.6893
1.9544,1.0988,-0.6847
1.9562,1.1006,-0.6842
1.9579,1.1008,-0.6827
1.9579,1.1035,-0.6894
1.9681,1.0979,-0.6805
1.9585,1.1093,-0.6787
1.9573,1.1014,-0.6817
1.9635,1.0982,-0.6817
1.9602,1.1008,-0.673
1.9629,1.0985,-0.6799
1.9646,1.0947,-0.6802
1.9535,1.0979,-0.6777
1.9488,1.0944,-0.6801
1.9556,1.0932,-0.6738
1.9649,1.1023,-0.677
1.9474,1.0927,-0.6809
1.9541,1.0965,-0.683
1.9564,1.1032,-0.6846
1.955,1.0965,-0.6786
1.957,1.0953,-0.6789
1.9529,1.0924,-0.6831
1.9562,1.0921,-0.6801
1.957,1.095,-0.6735
1.95,1.1003,-0.6802
1.9518,1.1067,-0.6872
1.9597,1.093,-0.6843
1.9503,1.088,-0.6862
1.9535,1.0988,-0.6869
1.9483,1.0959,-0.6779
1.9497,1.1026,-0.6897
1.9486,1.0956,-0.688
1.9503,1.0988,-0.6861
1.9564,1.1052,-0.6804
1.9474,1.1017,-0.6777
1.9471,1.1052,-0.6798
1.9456,1.1014,-0.6741
1.9521,1.0938,-0.682
1.9453,1.1038,-0.6766
1.9486,1.0991,-0.6774
1.9506,1.1023,-0.6805
1.9544,1.1038,-0.6868
1.9503,1.0997,-0.684
1.9506,1.1006,-0.6875
1.9515,1.1029,-0.6823
1.9535,1.0956,-0.6871
1.9518,1.0982,-0.6853
1.9509,1.095,-0.6834
1.9544,1.0921,-0.6906
1.9483,1.0968,-0.6792
1.9491,1.1003,-0.6862
1.9491,1.1006,-0.6796
1.9556,1.0965,-0.6913
1.9483,1.102,-0.689
1.945,1.1014,-0.6793
1.948,1.0921,-0.6777
1.9456,1.0994,-0.6859
1.9436,1.0982,-0.6808
1.9439,1.1006,-0.679
1.9439,1.0991,-0.6796
1.9462,1.0991,-0.6868
1.9456,1.0988,-0.6941
1.9506,1.0968,-0.6856
1.9462,1.0979,-0.6853
1.948,1.0985,-0.6834
1.9465,1.0965,-0.6771
1.9448,1.0988,-0.6875
1.9383,1.0994,-0.689
1.9395,1.1014,-0.6827
1.9445,1.0976,-0.6869
1.9503,1.1017,-0.6834
1.9462,1.1041,-0.6875
1.9456,1.1026,-0.6872
1.9535,1.1055,-0.6866
1.9459,1.1032,-0.7021
1.9363,1.1038,-0.6953
1.9398,1.1061,-0.6975
1.9816,1.1038,-0.6885
1.9524,1.1076,-0.689
1.9486,1.1041,-0.6951
1.9462,1.1014,-0.6885
1.9462,1.1003,-0.6941
1.9491,1.1014,-0.6881
1.9515,1.1032,-0.6862
1.9404,1.1006,-0.689
1.9433,1.1044,-0.6888
1.9456,1.1108,-0.6853
1.9468,1.1073,-0.6881
1.9418,1.102,-0.6894
1.9366,1.1055,-0.6875
1.9459,1.1122,-0.6881
1.9383,1.1079,-0.6878
1.9445,1.1125,-0.6967
1.9424,1.1008,-0.6882
1.9389,1.1046,-0.6958
1.948,1.109,-0.69
1.9474,1.107,-0.6885
1.941,1.1082,-0.6872
1.9331,1.1032,-0.6817
1.9418,1.1158,-0.6874
1.9436,1.107,-0.6919
1.9398,1.1076,-0.6839
1.9412,1.1082,-0.69
1.9389,1.1073,-0.6913
1.9407,1.1017,-0.6988
1.9424,1.1079,-0.6912
1.9433,1.1052,-0.6904
1.9357,1.1076,-0.6926
1.9336,1.1049,-0.6825
1.9398,1.107,-0.6888
1.9436,1.1099,-0.6799
1.9377,1.1111,-0.6992
1.9433,1.1084,-0.6874
1.9386,1.1079,-0.6926
1.9468,1.1035,-0.6818
1.9483,1.1076,-0.6897
1.9415,1.1102,-0.6744
1.9509,1.1076,-0.6912
1.9445,1.1172,-0.6882
1.9462,1.114,-0.6901
1.9459,1.116,-0.6951
1.9465,1.1169,-0.6956
1.9468,1.1181,-0.6969
1.9456,1.1263,-0.692
1.9412,1.116,-0.7046
1.9386,1.1207,-0.6976
1.9392,1.116,-0.692
1.938,1.1149,-0.7033
1.9421,1.1204,-0.6901
1.95,1.1234,-0.703
1.9412,1.1277,-0.7034
1.9459,1.1231,-0.7018
1.9518,1.1128,-0.7052
1.9541,1.1213,-0.6969
1.9477,1.1178,-0.6975
1.9471,1.1234,-0.7065
1.9483,1.1207,-0.6957
1.9778,1.1201,-0.6964
1.9401,1.1172,-0.6935
1.9433,1.1058,-0.6961
1.9424,1.1134,-0.6998
1.9389,1.1149,-0.6951
1.941,1.1228,-0.7036
1.9439,1.114,-0.703
1.9383,1.1175,-0.6976
1.9486,1.1155,-0.7078
1.9448,1.1181,-0.6956
1.9404,1.119,-0.7051
1.9392,1.1272,-0.7055
1.9421,1.1228,-0.7075
1.9442,1.1204,-0.6939
1.9445,1.1134,-0.6941
1.9392,1.1163,-0.6947
1.9503,1.1213,-0.7056
1.9509,1.1266,-0.6894
1.9512,1.1213,-0.69
1.9456,1.1196,-0.6935
1.948,1.116,-0.6988
1.9366,1.1245,-0.6942
1.9503,1.1274,-0.6836
1.9515,1.1327,-0.6934
1.9453,1.1236,-0.6995
1.9439,1.1234,-0.6951
1.9412,1.1263,-0.701
1.9459,1.1175,-0.6872
1.9459,1.1242,-0.6991
1.9518,1.1248,-0.6856
1.9453,1.1169,-0.6922
1.9436,1.1158,-0.6958
1.9433,1.114,-0.691
1.9468,1.1213,-0.6875
1.9383,1.1561,-0.6929
1.9427,1.1096,-0.7062
1.9494,1.1225,-0.7008
1.9474,1.1239,-0.6941
1.9494,1.1172,-0.6951
1.9486,1.1219,-0.6961
1.9386,1.1187,-0.6877
1.938,1.1213,-0.6954
1.941,1.1178,-0.6945
1.9091,1.1254,-0.6896
1.9462,1.1184,-0.6982
1.95,1.1225,-0.695
1.9465,1.1254,-0.6931
1.9424,1.1196,-0.6897
1.9421,1.1143,-0.6929
1.9392,1.121,-0.6956
1.9494,1.1239,-0.7042
1.9427,1.1175,-0.6918
1.9456,1.1201,-0.6925
1.9418,1.1128,-0.6957
1.9424,1.114,-0.6988
1.9459,1.1184,-0.6839
1.9401,1.1128,-0.6989
1.9415,1.1172,-0.6986
1.948,1.1225,-0.6878
1.9515,1.1207,-0.697
1.9439,1.1204,-0.6937
1.9421,1.1158,-0.6961
1.9427,1.1254,-0.6963
1.9471,1.1198,-0.7033
1.941,1.1307,-0.6918
1.9462,1.1301,-0.6977
1.9433,1.1286,-0.6906
1.9456,1.1169,-0.7033
1.9465,1.121,-0.6996
1.9418,1.1222,-0.6967
