ch1,ch2,ch3
1.9439,1.1134,-0.6269
1.9471,1.1143,-0.6198
1.9515,1.1128,-0.6215
1.9474,1.1105,-0.6247
1.9439,1.1155,-0.6163
1.9445,1.1178,-0.6239
1.9497,1.1125,-0.6155
1.9562,1.1155,-0.6222
1.9395,1.1058,-0.6068
1.9471,1.1111,-0.6008
1.9477,1.1017,-0.6087
1.9477,1.1032,-0.6133
1.9497,1.1032,-0.6089
1.9488,1.1096,-0.6166
1.9497,1.0965,-0.6083
1.9532,1.0982,-0.6083
1.9483,1.0997,-0.6
1.9512,1.1011,-0.6048
1.9471,1.0962,-0.6067
1.941,1.0979,-0.6025
1.9526,1.1006,-0.6095
1.9553,1.0935,-0.6064
1.9562,1.0927,-0.6032
1.9591,1.0956,-0.6049
1.9512,1.0941,-0.6117
1.9515,1.0892,-0.6068
1.9602,1.0988,-0.6077
1.955,1.0965,-0.6076
1.9547,1.0959,-0.602
1.9594,1.0894,-0.6073
1.957,1.0897,-0.609
1.96,1.0906,-0.6096
1.9564,1.0979,-0.5949
1.9515,1.0906,-0.5951
1.9605,1.0932,-0.6092
1.9509,1.0938,-0.6089
1.9573,1.0903,-0.612
1.9524,1.0944,-0.6038
1.9564,1.0886,-0.6064
1.9524,1.0994,-0.6022
1.9556,1.0932,-0.6064
1.9521,1.0889,-0.6048
1.9497,1.0877,-0.602
1.9521,1.0932,-0.6051
1.9529,1.0938,-0.6102
1.9512,1.1049,-0.6141
1.9424,1.1079,-0.6216
1.9334,1.1234,-0.6339
1.9331,1.1321,-0.6445
1.917,1.1561,-0.6644
1.9117,1.1707,-0.6703
1.9126,1.1844,-0.6785
1.9073,1.1941,-0.6814
1.9027,1.1982,-0.6842
1.9032,1.2029,-0.6842
1.9065,1.2055,-0.6932
1.9035,1.2105,-0.6837
1.9027,1.197,-0.6859
1.8959,1.1953,-0.6928
1.8977,1.2043,-0.6812
1.903,1.209,-0.6882
1.8956,1.2026,-0.6871
1.9053,1.2148,-0.7013
1.8974,1.2166,-0.6995
1.8962,1.2227,-0.6983
1.8822,1.2178,-0.7043
1.8921,1.2233,-0.6982
1.8898,1.2242,-0.6976
1.8921,1.2254,-0.6998
1.8965,1.2347,-0.7042
1.8945,1.2321,-0.6945
1.8889,1.2303,-0.7094
1.8886,1.2324,-0.7083
1.8848,1.2324,-0.6954
1.8942,1.2344,-0.7014
1.8913,1.2327,-0.7099
1.8904,1.2356,-0.7087
1.8913,1.2333,-0.71
1.8898,1.2333,-0.7109
1.8904,1.2371,-0.6985
1.8842,1.2315,-0.6969
1.8842,1.2295,-0.7113
1.8913,1.2321,-0.7059
1.8889,1.2429,-0.7062
1.8886,1.2388,-0.7045
1.8854,1.233,-0.7157
1.8834,1.2371,-0.7167
1.8834,1.2412,-0.7081
1.8854,1.2365,-0.7119
1.8918,1.2426,-0.7075
1.8831,1.2379,-0.7096
1.8799,1.2289,-0.703
1.8834,1.2374,-0.7061
1.8802,1.2371,-0.7109
1.8828,1.2423,-0.7094
1.8848,1.2491,-0.7451
1.8907,1.2409,-0.7198
1.891,1.2365,-0.7074
1.8907,1.2306,-0.715
1.8851,1.2374,-0.7087
1.8889,1.2406,-0.7099
1.8784,1.2382,-0.7132
1.8872,1.2417,-0.704
1.8883,1.2467,-0.7127
1.886,1.2444,-0.7105
1.8889,1.2403,-0.7033
1.8831,1.2414,-0.7053
1.8954,1.2417,-0.6986
1.8901,1.2382,-0.7109
1.8945,1.2397,-0.714
1.8918,1.2336,-0.7112
1.8854,1.2353,-0.7026
1.8875,1.2374,-0.709
1.8898,1.2371,-0.7113
1.8828,1.2412,-0.7197
1.8825,1.2414,-0.7207
1.8904,1.2374,-0.708
1.8819,1.2333,-0.715
1.8848,1.2371,-0.7056
1.8886,1.2417,-0.7015
1.8895,1.2426,-0.7078
1.8831,1.2423,-0.7147
1.8872,1.242,-0.7211
1.8872,1.2473,-0.7046
1.8825,1.242,-0.7154
1.8851,1.245,-0.7039
1.888,1.2444,-0.7156
1.8913,1.2379,-0.7189
1.8825,1.2394,-0.7078
1.8784,1.2438,-0.7106
1.8886,1.24,-0.716
1.8834,1.247,-0.71
1.8819,1.2438,-0.7039
1.886,1.2385,-0.7087
1.8866,1.2394,-0.6995
1.8854,1.2344,-0.7081
1.8875,1.2423,-0.7106
1.8913,1.2417,-0.7428
1.8907,1.24,-0.709
1.8901,1.245,-0.7017
1.879,1.2379,-0.7051
1.8901,1.2514,-0.7148
1.8787,1.2438,-0.7128
1.8883,1.2391,-0.709
1.8904,1.2391,-0.7056
1.8819,1.2371,-0.7067
1.8813,1.2406,-0.7118
1.886,1.2382,-0.7013
1.879,1.2397,-0.6969
1.884,1.24,-0.7039
1.8869,1.2388,-0.7001
1.8845,1.2423,-0.7102
1.8819,1.235,-0.7049
1.8749,1.2397,-0.7124
1.8878,1.2385,-0.6989
1.886,1.2394,-0.7077
1.8845,1.2394,-0.7078
1.8816,1.2382,-0.7112
1.8959,1.2382,-0.6995
1.8804,1.2347,-0.7182
1.8831,1.242,-0.7007
1.8869,1.235,-0.7109
1.8804,1.2473,-0.7099
1.8942,1.2452,-0.7091
1.8895,1.2414,-0.7055
1.8892,1.2403,-0.7033
1.8822,1.2368,-0.6989
1.8837,1.2371,-0.7204
1.884,1.2318,-0.7173
1.881,1.2423,-0.708
1.8892,1.2435,-0.7118
1.8816,1.2476,-0.7094
1.8869,1.2365,-0.7072
