ch1,ch2,ch3
66.0,1.2414,-0.6901
1.8769,1.2414,-0.6859
1.8769,1.2391,-0.6834
1.8825,1.2412,-0.6758
1.8834,1.2362,-0.6785
1.8813,1.24,-0.6893
1.8837,1.2371,-0.6863
1.8802,1.2409,-0.6828
1.8787,1.2429,-0.6796
1.8813,1.2286,-0.6874
1.8813,1.2356,-0.6874
1.8831,1.242,-0.6812
1.886,1.2429,-0.6868
1.8845,1.2432,-0.6874
1.8857,1.2406,-0.6922
1.8834,1.2382,-0.692
1.884,1.2397,-0.6811
1.886,1.2432,-0.6799
1.8804,1.2458,-0.6906
1.8831,1.2406,-0.6805
1.8875,1.2452,-0.6767
1.8842,1.2376,-0.69
1.8851,1.235,-0.6847
1.8845,1.2394,-0.691
1.891,1.2385,-0.6913
1.8842,1.2464,-0.6843
1.8872,1.2426,-0.6825
1.8831,1.2412,-0.6929
1.884,1.242,-0.6884
1.8766,1.2333,-0.689
1.884,1.2365,-0.6863
1.8866,1.245,-0.6877
1.8837,1.2417,-0.6901
1.8799,1.2467,-0.6869
1.8886,1.2438,-0.6928
1.879,1.2391,-0.6888
1.8825,1.2315,-0.6948
1.884,1.2374,-0.6964
1.8828,1.2341,-0.6897
1.888,1.242,-0.698
1.8883,1.2368,-0.6855
1.888,1.2338,-0.6811
1.881,1.24,-0.6828
1.8778,1.2441,-0.6827
1.8799,1.24,-0.6909
1.8831,1.2394,-0.6862
1.8825,1.2379,-0.6923
1.8901,1.2493,-0.6884
1.881,1.2414,-0.6893
1.8804,1.2388,-0.7005
1.8845,1.2374,-0.6875
1.8828,1.2359,-0.6842
1.8863,1.2417,-0.6862
1.8761,1.2417,-0.6837
1.8892,1.2441,-0.6812
1.8766,1.2406,-0.6912
1.8781,1.2356,-0.6904
1.8816,1.2309,-0.6833
1.8781,1.2394,-0.6786
1.8834,1.2412,-0.6799
1.8766,1.2362,-0.6812
1.8813,1.2423,-0.6796
1.8731,1.2374,-0.6786
1.879,1.2353,-0.6852
1.8775,1.235,-0.6899
1.8778,1.2356,-0.6834
1.8807,1.2371,-0.6887
1.8834,1.2368,-0.6871
1.8775,1.2458,-0.6887
1.8837,1.2379,-0.6767
1.8787,1.2382,-0.6821
1.8819,1.2368,-0.6833
1.8804,1.2488,-0.6706
1.8772,1.2467,-0.689
1.8825,1.242,-0.6817
1.8784,1.2426,-0.6749
1.8775,1.2406,-0.6825
1.8769,1.2417,-0.6839
1.8854,1.2429,-0.6866
