ch1,ch2,ch3
1.9182,1.15,-0.6361
1.9205,1.1462,-0.6394
1.9301,1.1596,-0.6368
1.9243,1.1505,-0.6405
1.9231,1.1529,-0.6367
1.9255,1.1476,-0.6339
1.9269,1.1447,-0.6424
1.9231,1.1473,-0.6399
1.9275,1.1432,-0.6422
1.9202,1.1447,-0.6407
1.9234,1.1479,-0.6279
1.9237,1.1456,-0.6353
1.9237,1.1476,-0.6315
1.9202,1.1479,-0.6368
1.9208,1.1456,-0.6399
1.9252,1.1502,-0.6397
1.9281,1.1573,-0.6396
1.9208,1.1467,-0.6362
1.9211,1.147,-0.6419
1.9319,1.1485,-0.6384
1.9205,1.1494,-0.6358
1.9205,1.1464,-0.6324
1.9272,1.15,-0.6317
1.9293,1.1523,-0.6431
1.9258,1.1453,-0.6393
1.9249,1.1467,-0.6337
1.9293,1.1447,-0.6388
1.9293,1.1502,-0.6384
1.917,1.1462,-0.628
1.9214,1.1488,-0.6315
1.9193,1.1494,-0.6251
1.9176,1.1485,-0.6296
1.9187,1.1497,-0.6355
1.9266,1.1453,-0.6429
1.9231,1.1447,-0.6457
1.9199,1.1441,-0.6346
1.922,1.1391,-0.6336
1.9225,1.1485,-0.6311
1.926,1.1555,-0.6311
1.9258,1.1479,-0.634
1.9243,1.1359,-0.6358
1.9255,1.1444,-0.6266
1.9237,1.1494,-0.628
1.9246,1.1432,-0.6251
1.9234,1.1476,-0.6365
1.9187,1.1488,-0.6443
1.926,1.1424,-0.6375
1.9222,1.1456,-0.6399
1.9298,1.1368,-0.6377
1.9275,1.1476,-0.6352
1.9205,1.1391,-0.6307
1.9234,1.1441,-0.6353
1.9246,1.1421,-0.6388
1.9243,1.1453,-0.6394
1.9345,1.1467,-0.6437
1.9284,1.1514,-0.6334
1.9196,1.147,-0.6415
1.9237,1.1488,-0.6362
1.9237,1.1511,-0.6365
1.9217,1.1421,-0.6355
1.9304,1.152,-0.6352
1.9231,1.1494,-0.6428
1.9272,1.1459,-0.6422
1.9266,1.1482,-0.6315
1.9184,1.1491,-0.6371
1.9234,1.1497,-0.6345
1.9243,1.1476,-0.6397
1.9246,1.1505,-0.6402
1.9304,1.1491,-0.6331
1.9208,1.1529,-0.6349
1.9252,1.1502,-0.6339
1.9322,1.1526,-0.6365
1.9211,1.1438,-0.6368
1.9228,1.14,-0.6296
1.924,1.1441,-0.6362
1.929,1.1535,-0.6324
1.9284,1.1479,-0.6421
1.9328,1.1523,-0.632
1.9322,1.1511,-0.6355
1.9249,1.1421,-0.6286
1.9278,1.1488,-0.6372
1.9296,1.1529,-0.6422
1.9307,1.1523,-0.6367
1.9298,1.1482,-0.6298
1.9284,1.1429,-0.6336
1.9252,1.1508,-0.6371
1.9322,1.1485,-0.6334
1.9263,1.1511,-0.6419
1.9296,1.1494,-0.6441
1.9263,1.1514,-0.6388
1.9304,1.147,-0.6345
1.936,1.1488,-0.5992
1.9354,1.1508,-0.6364
1.9313,1.1488,-0.6371
1.9287,1.1494,-0.6358
1.9316,1.1491,-0.6402
1.9342,1.1502,-0.6345
1.9263,1.1467,-0.6292
1.9287,1.1505,-0.6298
1.9298,1.1415,-0.6422
1.9275,1.1494,-0.6432
1.9214,1.1555,-0.638
1.9331,1.15,-0.6288
1.9296,1.1459,-0.6349
1.9275,1.1491,-0.6443
1.926,1.1517,-0.6331
1.9319,1.154,-0.6345
1.9298,1.1505,-0.6364
