ch1,ch2,ch3
1.9602,1.0599,-0.5335
1.9731,1.0605,-0.5506
1.974,1.0588,-0.5367
1.9658,1.0646,-0.536
1.9684,1.0564,-0.543
1.9684,1.0576,-0.5466
1.9655,1.0573,-0.5295
1.9705,1.0661,-0.5305
1.9661,1.0555,-0.5335
1.9734,1.0564,-0.5333
1.969,1.0564,-0.5373
1.9705,1.0555,-0.5251
1.9681,1.0655,-0.5311
1.9716,1.0661,-0.5368
1.9754,1.0664,-0.5305
1.9714,1.0596,-0.5497
1.9754,1.0576,-0.537
1.9731,1.0617,-0.5357
1.976,1.0596,-0.5297
1.9731,1.0631,-0.539
1.9602,1.0605,-0.5361
1.9635,1.062,-0.5398
1.9678,1.0658,-0.538
1.9778,1.0617,-0.4965
1.9722,1.0582,-0.5393
1.976,1.0602,-0.5434
1.9638,1.064,-0.5358
1.9638,1.0634,-0.5412
1.964,1.0576,-0.5367
1.9687,1.0579,-0.5516
1.9649,1.0623,-0.5402
1.9705,1.0555,-0.5399
1.969,1.0623,-0.5421
1.9725,1.055,-0.5446
1.9687,1.0626,-0.5341
1.9743,1.0637,-0.5281
1.9708,1.0558,-0.538
1.9699,1.0634,-0.5441
1.9693,1.0602,-0.5308
1.967,1.0602,-0.5259
1.9652,1.0555,-0.53
1.9696,1.0588,-0.5248
1.9749,1.0614,-0.5326
1.9678,1.0652,-0.5411
1.9705,1.0658,-0.5248
1.9728,1.0576,-0.5304
1.969,1.0585,-0.5327
1.969,1.062,-0.5304
1.9708,1.0628,-0.5441
1.9676,1.0672,-0.5307
1.9696,1.0643,-0.5335
1.9678,1.0637,-0.5256
1.9661,1.0666,-0.5377
1.9705,1.0576,-0.5276
1.9626,1.0593,-0.5441
1.9731,1.0649,-0.5395
1.9655,1.0661,-0.539
1.9705,1.0646,-0.5424
1.962,1.0646,-0.5379
1.9614,1.0652,-0.5449
1.9661,1.0634,-0.5367
1.9664,1.0661,-0.5298
1.9708,1.0687,-0.5346
1.9664,1.0628,-0.5269
1.969,1.0614,-0.525
1.9693,1.0646,-0.5342
1.9754,1.0628,-0.5393
1.9699,1.0666,-0.5441
1.9655,1.0628,-0.5354
1.9643,1.0669,-0.5364
1.9664,1.0681,-0.5383
1.9699,1.0634,-0.5373
1.9626,1.0626,-0.5295
1.9658,1.0628,-0.5313
1.9602,1.057,-0.5389
1.9658,1.0579,-0.5286
1.9664,1.0626,-0.5414
1.9646,1.0664,-0.538
1.9649,1.0617,-0.5336
1.9602,1.0649,-0.5392
1.9664,1.0678,-0.5373
1.9623,1.0704,-0.5453
1.9629,1.0661,-0.5406
1.9629,1.069,-0.5431
1.9693,1.0675,-0.5419
1.9611,1.0649,-0.5392
1.9664,1.0614,-0.5364
