ch1,ch2,ch3
1.802689,1.456299,-0.77565
1.808535,1.452499,-0.785589
1.800643,1.449576,-0.776966
1.804151,1.446068,-0.77755
1.809412,1.448115,-0.774335
1.805905,1.442853,-0.795235
1.798012,1.445484,-0.78252
1.802982,1.447238,-0.780474
1.809705,1.451915,-0.776235
1.804735,1.453668,-0.77185
1.80912,1.445776,-0.774773
1.809705,1.453084,-0.772143
1.803566,1.451038,-0.768635
1.814674,1.452792,-0.771996
1.813505,1.448115,-0.776235
1.808243,1.439638,-0.773604
1.80532,1.443145,-0.76922
1.795966,1.453376,-0.768196
1.804735,1.443438,-0.76615
1.800935,1.441391,-0.763227
1.802105,1.446361,-0.768781
1.799766,1.441391,-0.763666
1.803566,1.446361,-0.761035
1.809412,1.446653,-0.769366
1.793043,1.440807,-0.765127
1.79772,1.442561,-0.768196
1.798597,1.443438,-0.767758
1.806197,1.446068,-0.765712
1.796551,1.443438,-0.769073
1.804443,1.444899,-0.767466
1.795089,1.441099,-0.763958
1.798889,1.43993,-0.745104
1.797428,1.441684,-0.766004
1.796551,1.437299,-0.766443
1.795966,1.435545,-0.767173
1.794505,1.44373,-0.768781
1.832797,1.441391,-0.76615
1.801228,1.437299,-0.755627
1.799474,1.429991,-0.755627
1.799182,1.437591,-0.755189
1.800058,1.434376,-0.754312
1.800351,1.439053,-0.756796
1.798889,1.43496,-0.762935
1.79392,1.432914,-0.754604
1.798305,1.435838,-0.748758
1.800643,1.43233,-0.757235
1.799474,1.430868,-0.752412
1.792751,1.43993,-0.753435
1.795966,1.435838,-0.746419
1.795966,1.434084,-0.748758
1.796258,1.435838,-0.750512
1.799474,1.432622,-0.756796
1.796843,1.434668,-0.76045
1.792166,1.435838,-0.75285
1.783397,1.435253,-0.759427
1.789243,1.436714,-0.758696
1.79392,1.430284,-0.758404
1.789243,1.432037,-0.746127
1.791874,1.429114,-0.742765
1.789243,1.432037,-0.746565
1.790704,1.433207,-0.75475
1.790412,1.429699,-0.755042
1.786612,1.42356,-0.742911
1.781935,1.430576,-0.755189
1.788951,1.425899,-0.746858
1.792458,1.435838,-0.747442
1.786904,1.434376,-0.748173
1.792166,1.429699,-0.743204
1.781935,1.436422,-0.752996
1.788366,1.431745,-0.749635
1.793335,1.430868,-0.75855
1.791874,1.429699,-0.740719
1.78632,1.418299,-0.742911
1.782227,1.425314,-0.757235
1.780181,1.427653,-0.751827
1.785151,1.435253,-0.758696
1.787489,1.43116,-0.757381
1.783981,1.435545,-0.763081
1.795381,1.434376,-0.75285
1.787781,1.432914,-0.753727
1.78632,1.437007,-0.757819
1.779889,1.43116,-0.757527
1.785735,1.432914,-0.752704
1.777843,1.434376,-0.757966
1.781058,1.439345,-0.752119
1.786612,1.434084,-0.747296
1.783397,1.441391,-0.751096
1.780181,1.437007,-0.763227
1.779304,1.431745,-0.756796
1.788074,1.441976,-0.752265
1.780181,1.437299,-0.767758
1.777843,1.440514,-0.753581
1.783689,1.436714,-0.763227
1.782812,1.445484,-0.767612
1.773458,1.439638,-0.766004
1.775504,1.435838,-0.756796
1.772289,1.44373,-0.772435
1.776381,1.442853,-0.776235
1.777258,1.442853,-0.766443
1.77492,1.439345,-0.762935
1.78135,1.446653,-0.76922
1.770243,1.442853,-0.777404
1.767904,1.442561,-0.761766
1.771996,1.446945,-0.763081
1.764689,1.445484,-0.771266
1.769366,1.444607,-0.775797
1.769366,1.444899,-0.772873
1.769073,1.444022,-0.77112
1.76615,1.446653,-0.780474
1.769366,1.445776,-0.776966
1.769073,1.450161,-0.780327
1.767319,1.451038,-0.771558
1.765566,1.44373,-0.780035
1.771704,1.455422,-0.776527
1.764396,1.452207,-0.771996
1.761181,1.450161,-0.772143
1.770827,1.454545,-0.77682
1.765273,1.449868,-0.775212
1.763812,1.451622,-0.77872
1.760889,1.455715,-0.786466
1.767027,1.456007,-0.785443
1.758842,1.457469,-0.782958
1.756504,1.448407,-0.773458
1.761181,1.463899,-0.795674
1.759135,1.455422,-0.789681
1.765273,1.4715,-0.794651
1.761766,1.46273,-0.794505
1.764689,1.463607,-0.789535
1.759135,1.460684,-0.797428
1.761473,1.463899,-0.791581
1.752704,1.4715,-0.785589
1.74715,1.464192,-0.80152
1.751827,1.468869,-0.793335
1.72815,1.466823,-0.79772
1.750658,1.470915,-0.792312
1.759135,1.472961,-0.799035
1.756212,1.472376,-0.802105
1.755335,1.473253,-0.805466
1.756796,1.480561,-0.80912
1.752996,1.479977,-0.809851
1.754165,1.476469,-0.817597
1.752704,1.480854,-0.810728
1.755627,1.478223,-0.821397
1.753873,1.4791,-0.813359
1.749196,1.475884,-0.816574
1.757089,1.482315,-0.813505
1.756796,1.482023,-0.822128
1.757089,1.484361,-0.813651
1.755335,1.4829,-0.815113
1.752704,1.4829,-0.823443
1.752119,1.485238,-0.807805
1.751827,1.489331,-0.82242
1.753581,1.483484,-0.814528
1.753581,1.4867,-0.820374
1.759427,1.4867,-0.822713
1.763812,1.489331,-0.82242
1.767027,1.492838,-0.822128
1.761766,1.483192,-0.827097
1.762935,1.487869,-0.81979
1.764981,1.491961,-0.822128
1.764104,1.493131,-0.814382
1.760596,1.496931,-0.819643
1.765566,1.496346,-0.822567
1.771412,1.492254,-0.825636
1.763812,1.491084,-0.832213
1.764689,1.501315,-0.83002
1.767027,1.496054,-0.818766
1.763227,1.510962,-0.817013
1.772873,1.499562,-0.822859
1.768489,1.488746,-0.826659
1.765566,1.507162,-0.832651
1.765566,1.489915,-0.828413
1.77755,1.4943,-0.815989
1.77375,1.506869,-0.815113
1.774335,1.493423,-0.819643
1.776381,1.497515,-0.821397
1.767904,1.499854,-0.825343
1.778135,1.496346,-0.820959
1.771996,1.498977,-0.786904
1.778427,1.501023,-0.831482
1.772289,1.496346,-0.825782
1.770243,1.497223,-0.834259
1.777258,1.497515,-0.829436
1.779012,1.494884,-0.828413
1.777258,1.4981,-0.820959
1.775504,1.496346,-0.81862
1.779304,1.495177,-0.831774
1.780181,1.4981,-0.825343
1.77872,1.494592,-0.811751
1.786027,1.507454,-0.821982
1.783104,1.496931,-0.827097
1.78632,1.498392,-0.833528
1.784274,1.497808,-0.817597
1.781935,1.492838,-0.82052
1.78632,1.493715,-0.821543
