ch1,ch2,ch3
1.896521,1.220403,-0.74525
1.897983,1.218942,-0.748173
1.889798,1.20988,-0.74525
1.88366,1.216311,-0.753581
1.890968,1.22245,-0.754019
1.890675,1.216311,-0.758696
1.882198,1.216311,-0.757089
1.889506,1.217188,-0.752412
1.88366,1.215434,-0.753289
1.893891,1.211634,-0.751535
1.885414,1.216603,-0.757235
1.887752,1.214849,-0.742181
1.888921,1.213096,-0.75475
1.892721,1.212511,-0.748465
1.889506,1.210465,-0.752265
1.883952,1.210465,-0.750219
1.893306,1.213096,-0.752996
1.887752,1.212219,-0.755335
1.887752,1.211634,-0.758404
1.896229,1.212803,-0.754458
1.892721,1.216019,-0.753727
1.888629,1.208126,-0.763227
1.893014,1.216603,-0.762643
1.888921,1.214557,-0.754896
1.887752,1.214265,-0.756212
1.886875,1.213973,-0.762789
1.893014,1.214849,-0.757819
1.887167,1.211926,-0.759719
1.895352,1.218065,-0.758696
1.89126,1.216311,-0.763519
1.888629,1.220988,-0.752412
1.891552,1.221573,-0.761619
1.890091,1.212803,-0.760012
1.889214,1.21368,-0.760158
1.888044,1.218357,-0.76235
1.877813,1.213388,-0.755773
1.889798,1.215726,-0.76995
1.881614,1.212219,-0.758842
1.882491,1.214265,-0.761912
1.883075,1.216019,-0.76235
1.88746,1.211342,-0.765858
1.888921,1.210757,-0.761912
1.87869,1.215434,-0.761766
1.878983,1.213973,-0.755773
1.887167,1.208419,-0.753873
1.881906,1.208126,-0.755335
1.888629,1.208711,-0.755189
1.885414,1.215726,-0.762789
1.887752,1.211634,-0.749927
1.883367,1.214557,-0.761327
1.882198,1.216896,-0.763519
1.882491,1.216019,-0.750365
1.88746,1.211342,-0.754312
1.886583,1.220696,-0.753581
1.888044,1.204619,-0.745981
1.882783,1.212511,-0.761473
1.888044,1.20988,-0.747588
1.885121,1.211342,-0.748319
1.890968,1.220111,-0.760012
1.893306,1.211634,-0.751096
1.88746,1.218357,-0.760596
1.888337,1.205495,-0.748319
1.891552,1.211342,-0.749488
1.888337,1.213096,-0.755773
1.883367,1.220111,-0.751827
1.889214,1.217773,-0.744958
1.892137,1.208126,-0.753581
1.892429,1.211634,-0.744227
1.891845,1.205203,-0.750512
1.89506,1.206665,-0.760012
1.89886,1.213388,-0.746711
1.891552,1.217188,-0.750365
1.893598,1.207834,-0.761766
1.891845,1.208711,-0.756358
