ch1,ch2,ch3
1.8983,1.0959,-0.4697
1.8854,1.1087,-0.4716
1.8842,1.0976,-0.4643
1.8939,1.1003,-0.4674
1.8851,1.1064,-0.4602
1.886,1.1052,-0.4643
1.884,1.1073,-0.4692
1.8831,1.1096,-0.473
1.8825,1.1026,-0.4715
1.8755,1.116,-0.4731
1.8726,1.107,-0.4756
1.8802,1.1128,-0.4864
1.8714,1.1149,-0.4727
1.8755,1.1131,-0.4766
1.8816,1.1155,-0.48
1.8816,1.1169,-0.4867
1.8764,1.1082,-0.4854
1.8772,1.0932,-0.4889
1.8831,1.0906,-0.4956
1.8837,1.0795,-0.4974
1.8918,1.0666,-0.5095
1.8974,1.0637,-0.5051
1.9073,1.0593,-0.5186
1.9097,1.0588,-0.511
1.9152,1.0605,-0.537
1.9199,1.0599,-0.5447
1.9246,1.0582,-0.556
1.9225,1.071,-0.5517
1.9293,1.0702,-0.5628
1.9252,1.074,-0.5525
1.9322,1.0795,-0.5596
1.9269,1.0775,-0.5595
1.9196,1.0725,-0.57
1.9287,1.074,-0.564
1.9263,1.074,-0.5618
1.9284,1.0798,-0.5609
1.9348,1.0818,-0.5709
1.9363,1.0859,-0.5783
1.941,1.09,-0.5748
1.9369,1.0871,-0.5807
1.9471,1.0897,-0.5794
1.9474,1.0842,-0.5694
1.941,1.0848,-0.5811
1.9372,1.0892,-0.5703
1.9374,1.0894,-0.574
1.9366,1.0915,-0.5653
1.9339,1.0932,-0.5665
1.9421,1.0903,-0.5675
1.9357,1.0985,-0.577
1.9363,1.0997,-0.5706
1.9389,1.0959,-0.5753
1.938,1.1049,-0.5877
1.9433,1.095,-0.5732
1.9407,1.1064,-0.5811
1.9412,1.1014,-0.5839
1.9412,1.0976,-0.5867
1.9407,1.0988,-0.5856
1.9348,1.0935,-0.5874
1.9433,1.0965,-0.5855
1.9436,1.1032,-0.5887
1.9424,1.1029,-0.5769
1.9448,1.093,-0.5843
1.9374,1.0915,-0.5896
1.9354,1.1006,-0.5851
1.9366,1.0959,-0.582
1.9307,1.0997,-0.5801
1.9339,1.0985,-0.5745
1.943,1.0935,-0.5816
1.9369,1.1038,-0.5745
1.9386,1.0968,-0.5797
1.9369,1.0892,-0.5789
1.9386,1.1061,-0.5792
1.9398,1.1046,-0.5726
1.9436,1.0973,-0.5881
1.9372,1.1064,-0.5893
1.9398,1.1003,-0.5795
1.9415,1.1003,-0.5909
1.9386,1.1096,-0.5731
1.9369,1.1117,-0.589
1.9418,1.1035,-0.5829
1.9322,1.1026,-0.5826
1.9202,1.1032,-0.5892
1.9298,1.1058,-0.5868
1.9208,1.1046,-0.5851
1.9228,1.1055,-0.5878
1.9141,1.095,-0.5814
1.9182,1.1032,-0.5797
1.9255,1.1017,-0.5783
1.9211,1.1026,-0.5902
1.9237,1.0988,-0.5821
1.9255,1.1041,-0.5837
1.9208,1.1017,-0.5868
1.9272,1.1064,-0.5804
1.9126,1.1029,-0.59
1.9138,1.1122,-0.5928
1.9114,1.1084,-0.5843
1.9205,1.1035,-0.594
1.9138,1.1044,-0.5868
1.9091,1.1017,-0.6
1.9217,1.1055,-0.594
1.9152,1.1096,-0.5902
1.9182,1.1096,-0.5943
1.9129,1.1111,-0.5808
1.9103,1.1108,-0.6025
1.9114,1.1131,-0.5968
1.9182,1.1125,-0.6067
1.9103,1.1163,-0.5975
1.9006,1.1087,-0.5908
1.9056,1.1125,-0.6006
1.9123,1.1128,-0.603
1.9141,1.1196,-0.6007
1.905,1.1187,-0.5941
1.9053,1.1207,-0.6099
1.9065,1.1172,-0.6032
1.9123,1.1149,-0.6071
1.907,1.119,-0.6058
1.9126,1.1207,-0.6111
1.9103,1.1263,-0.6052
1.9024,1.1231,-0.5932
1.9117,1.1234,-0.613
1.9038,1.1245,-0.612
1.9032,1.1251,-0.6041
1.9056,1.1251,-0.6014
1.9012,1.1315,-0.6058
1.9073,1.1304,-0.6079
1.9027,1.1298,-0.6098
1.9035,1.1266,-0.6019
1.905,1.1266,-0.6042
1.9103,1.128,-0.6035
1.9129,1.1345,-0.602
1.9035,1.1289,-0.6096
1.9015,1.1315,-0.6057
1.9056,1.1272,-0.6092
1.9059,1.1321,-0.6055
1.9012,1.1353,-0.6114
1.9009,1.1312,-0.6124
1.91,1.1356,-0.6134
1.9056,1.1307,-0.6084
1.912,1.1374,-0.6089
1.9053,1.135,-0.6147
1.9108,1.135,-0.613
1.9065,1.1429,-0.6096
1.9149,1.1324,-0.6193
1.912,1.1424,-0.6133
1.9146,1.1324,-0.6193
1.9126,1.1353,-0.6204
1.91,1.1301,-0.6133
1.912,1.1394,-0.6159
1.9179,1.1415,-0.626
1.9152,1.1312,-0.6232
1.9144,1.1403,-0.6185
1.9097,1.1394,-0.6216
1.9082,1.14,-0.6285
1.9135,1.1397,-0.6182
1.9164,1.1415,-0.6255
1.9108,1.1409,-0.6166
1.9193,1.1368,-0.6212
1.9179,1.1406,-0.6273
1.9164,1.145,-0.6172
1.9158,1.1388,-0.6188
1.9146,1.1383,-0.6175
1.9129,1.1391,-0.6308
1.9144,1.1403,-0.6169
1.9155,1.1412,-0.6359
1.9123,1.1538,-0.6185
1.9111,1.1409,-0.6229
1.9187,1.1426,-0.6203
1.9167,1.138,-0.6257
1.9123,1.145,-0.6213
1.9126,1.145,-0.631
1.9161,1.1424,-0.6201
1.912,1.1447,-0.6232
1.9149,1.1482,-0.641
1.9234,1.1426,-0.6267
1.9114,1.1494,-0.6253
1.9217,1.1453,-0.6209
1.9243,1.1456,-0.6272
1.919,1.1459,-0.6311
1.926,1.1502,-0.6269
1.9225,1.1517,-0.6485
1.9255,1.1415,-0.6263
1.9146,1.1494,-0.6311
1.922,1.1517,-0.634
1.9263,1.1538,-0.6318
1.9228,1.1511,-0.6353
1.9263,1.1546,-0.6409
1.9205,1.1494,-0.6364
1.9272,1.1552,-0.6279
1.9225,1.152,-0.6339
1.9234,1.15,-0.6288
1.924,1.1502,-0.6365
1.9182,1.154,-0.6406
1.9293,1.1529,-0.6386
1.931,1.1538,-0.6346
1.9234,1.1517,-0.6701
1.9296,1.15,-0.6365
1.9304,1.1529,-0.6308
1.9252,1.1459,-0.6437
1.9275,1.1497,-0.6443
1.9351,1.1485,-0.6365
1.9328,1.154,-0.6353
1.926,1.1508,-0.6479
1.9269,1.1514,-0.6355
1.9255,1.1435,-0.6409
1.9269,1.1464,-0.6431
1.9336,1.1552,-0.6406
1.9354,1.1502,-0.6362
1.9345,1.1505,-0.6492
1.9386,1.1424,-0.6394
1.9363,1.1517,-0.6383
1.9342,1.1482,-0.6377
1.9366,1.1561,-0.6036
1.9363,1.1587,-0.6333
1.9325,1.1429,-0.6324
1.9401,1.1532,-0.6308
1.9336,1.1491,-0.6437
1.9366,1.1482,-0.6368
1.9331,1.1464,-0.6396
1.9328,1.1444,-0.6288
1.9307,1.1467,-0.6381
1.9304,1.145,-0.6302
1.9389,1.15,-0.6343
1.9307,1.1508,-0.6422
1.938,1.1444,-0.6305
1.9316,1.152,-0.6425
1.9342,1.154,-0.6345
1.9415,1.1429,-0.6456
1.9363,1.1514,-0.6362
1.9421,1.1494,-0.6381
1.9374,1.1459,-0.6464
1.9442,1.1485,-0.6285
1.9459,1.1543,-0.6466
1.9418,1.1424,-0.6369
1.9424,1.1587,-0.6331
1.938,1.1435,-0.6273
1.9374,1.1441,-0.6267
1.9471,1.1415,-0.6337
1.9488,1.1386,-0.6374
1.9427,1.1462,-0.6372
1.9503,1.1467,-0.6355
1.9538,1.1467,-0.6296
1.9524,1.1464,-0.6388
1.9564,1.147,-0.6311
1.9532,1.1415,-0.639
1.9585,1.1435,-0.6283
1.9491,1.1555,-0.6255
1.9564,1.145,-0.6223
1.9547,1.1476,-0.6293
1.9553,1.1505,-0.6315
1.9588,1.1467,-0.6179
1.9541,1.147,-0.6219
1.9602,1.1467,-0.6261
1.96,1.1453,-0.6292
1.9585,1.1473,-0.6236
1.9544,1.1429,-0.6188
1.955,1.1429,-0.6187
1.9529,1.1415,-0.622
1.9541,1.1406,-0.619
1.9602,1.1406,-0.6118
1.9562,1.1418,-0.6175
1.9564,1.1345,-0.6153
1.9614,1.1388,-0.6163
1.9541,1.1426,-0.6149
1.9585,1.145,-0.622
1.9635,1.1394,-0.6314
1.9567,1.1394,-0.6174
1.9588,1.1424,-0.6298
1.9629,1.1403,-0.622
1.9635,1.1397,-0.6241
1.9605,1.138,-0.6258
1.9524,1.1362,-0.6163
1.9605,1.1356,-0.6254
1.9553,1.1315,-0.6204
1.9597,1.1397,-0.6175
1.9602,1.131,-0.62
1.9667,1.1301,-0.6174
1.9708,1.135,-0.6197
1.9681,1.135,-0.6239
1.9652,1.1257,-0.6127
1.9626,1.1301,-0.6147
1.9693,1.131,-0.6121
1.9667,1.1333,-0.6247
1.9673,1.1327,-0.6213
1.9673,1.1342,-0.6111
1.9725,1.1321,-0.6166
1.9722,1.1266,-0.6041
1.9684,1.1242,-0.6095
1.9676,1.1277,-0.6077
1.969,1.1216,-0.6099
1.9635,1.1193,-0.6109
1.9763,1.1236,-0.6089
1.9643,1.1274,-0.6025
1.974,1.1248,-0.6082
1.967,1.1225,-0.6136
1.9684,1.1193,-0.5979
1.9734,1.1231,-0.6093
1.9772,1.1213,-0.6041
1.9708,1.1193,-0.6068
1.9731,1.1178,-0.5985
1.974,1.1193,-0.593
1.9722,1.1225,-0.6029
1.9772,1.1178,-0.5982
1.9757,1.1184,-0.5954
1.9772,1.1196,-0.6065
1.969,1.1196,-0.6041
1.9757,1.1125,-0.6077
1.9772,1.1178,-0.5968
1.9828,1.1196,-0.6127
1.9749,1.1178,-0.5951
1.9787,1.1169,-0.6033
1.9775,1.1207,-0.593
1.9801,1.1105,-0.6032
1.9787,1.114,-0.5902
