ch1,ch2,ch3
1.895937,1.201695,-0.77565
1.903537,1.199942,-0.787489
1.902075,1.201988,-0.784127
1.903537,1.20608,-0.774335
1.907045,1.204034,-0.78135
1.904999,1.203449,-0.772581
1.898275,1.209296,-0.780181
1.904122,1.200818,-0.78822
1.907337,1.199942,-0.778574
1.903537,1.19848,-0.785881
1.900614,1.195557,-0.783689
1.90266,1.198772,-0.777258
1.894183,1.191757,-0.791143
1.907629,1.19848,-0.779304
1.900614,1.204326,-0.785735
1.903245,1.201695,-0.79392
1.901199,1.199649,-0.786027
1.905875,1.197018,-0.787197
1.900614,1.207542,-0.78252
1.905583,1.19468,-0.780327
1.903537,1.195557,-0.778281
1.901199,1.195849,-0.777989
1.909968,1.199357,-0.78062
1.900322,1.197603,-0.771996
1.904122,1.196726,-0.784858
1.904414,1.199065,-0.77872
1.895645,1.198188,-0.787489
1.900614,1.196726,-0.781204
1.903245,1.20228,-0.780912
1.900906,1.207834,-0.788804
1.904414,1.20228,-0.783835
1.896521,1.20228,-0.782374
1.899737,1.199649,-0.776381
1.897398,1.201111,-0.776089
1.900614,1.199649,-0.78252
1.906168,1.199065,-0.780766
1.909383,1.20228,-0.793628
1.900029,1.204619,-0.779889
1.908799,1.199942,-0.785004
1.902952,1.19848,-0.787051
1.894183,1.192341,-0.782227
1.90266,1.20228,-0.780181
1.903537,1.197603,-0.779889
1.907629,1.194388,-0.779889
1.897106,1.197895,-0.777989
1.905291,1.186787,-0.783251
1.896229,1.197018,-0.785004
1.89886,1.201403,-0.785881
1.901491,1.198772,-0.783104
1.902368,1.19088,-0.789535
1.87109,1.199065,-0.786027
1.907629,1.201988,-0.784858
1.901491,1.195849,-0.791874
1.896814,1.198188,-0.783543
1.901783,1.189711,-0.777697
1.904122,1.195557,-0.782081
1.907045,1.201111,-0.780327
1.901491,1.199942,-0.782081
1.897398,1.195265,-0.777989
1.896229,1.190003,-0.784858
1.90646,1.197018,-0.77375
1.905583,1.208419,-0.787781
1.900906,1.195265,-0.783981
1.897691,1.195849,-0.785881
1.90266,1.195265,-0.775212
1.904414,1.201988,-0.769366
1.899152,1.200234,-0.786027
1.896814,1.203157,-0.781789
1.896521,1.195849,-0.783104
1.898275,1.199942,-0.787051
1.893014,1.199357,-0.777843
1.901491,1.194972,-0.787928
1.900906,1.204326,-0.785443
1.905291,1.199649,-0.779304
1.901491,1.196726,-0.786466
1.90646,1.195265,-0.795966
1.905875,1.214849,-0.787489
1.89886,1.200818,-0.781497
1.906168,1.196726,-0.780327
1.902075,1.204034,-0.793774
1.899737,1.206957,-0.784858
1.898275,1.199065,-0.776235
1.900322,1.198188,-0.781789
1.902075,1.197603,-0.78442
1.909968,1.198772,-0.783835
1.905291,1.204911,-0.78442
1.899737,1.195849,-0.780327
1.899445,1.194972,-0.792751
1.899445,1.208419,-0.778574
1.89506,1.194388,-0.781789
1.911137,1.199942,-0.787051
1.912306,1.197311,-0.777989
1.905291,1.204034,-0.788658
1.899737,1.210757,-0.782812
1.89506,1.19848,-0.789681
1.900906,1.204326,-0.777989
1.897106,1.199942,-0.781643
