data1,data2,data3
0.21,0.429,-0.096
0.207,0.433,-0.094
0.213,0.444,-0.096
0.215,0.459,-0.104
0.215,0.466,-0.101
0.212,0.478,-0.095
0.209,0.48,-0.083
0.217,0.497,-0.099
0.22,0.513,-0.095
0.214,0.521,-0.085
0.217,0.517,-0.089
0.206,0.531,-0.098
0.207,0.545,-0.091
0.205,0.552,-0.095
0.205,0.568,-0.097
0.204,0.582,-0.101
0.2,0.589,-0.102
0.211,0.603,-0.101
0.207,0.613,-0.096
0.213,0.623,-0.095
0.207,0.637,-0.093
0.205,0.646,-0.091
0.208,0.657,-0.106
0.207,0.657,-0.1
0.209,0.676,-0.1
0.205,0.69,-0.105
0.209,0.696,-0.116
0.211,0.709,-0.107
0.208,0.723,-0.116
0.204,0.74,-0.115
0.208,0.748,-0.117
0.201,0.754,-0.129
0.202,0.765,-0.131
0.198,0.767,-0.124
0.199,0.779,-0.116
0.198,0.787,-0.126
0.202,0.796,-0.135
0.202,0.814,-0.131
0.198,0.821,-0.144
0.193,0.833,-0.135
0.193,0.844,-0.143
0.186,0.85,-0.144
0.192,0.86,-0.146
0.189,0.861,-0.141
0.194,0.875,-0.15
0.193,0.883,-0.166
0.194,0.885,-0.148
0.184,0.894,-0.163
0.188,0.905,-0.168
0.183,0.917,-0.171
0.179,0.92,-0.184
0.184,0.932,-0.189
0.184,0.932,-0.177
0.186,0.954,-0.196
0.184,0.961,-0.193
0.182,0.968,-0.2
0.18,0.973,-0.208
0.182,0.98,-0.21
0.172,0.989,-0.205
0.176,0.995,-0.221
0.175,0.997,-0.215
0.167,1.0,-0.226
0.169,1.001,-0.231
0.173,1.011,-0.234
0.173,1.015,-0.239
0.175,1.021,-0.24
0.183,1.024,-0.251
0.175,1.029,-0.247
0.167,1.025,-0.261
0.17,1.043,-0.269
0.175,1.034,-0.27
0.178,1.048,-0.28
0.163,1.042,-0.29
0.172,1.048,-0.28
0.164,1.056,-0.293
0.167,1.051,-0.297
0.163,1.057,-0.291
0.164,1.058,-0.302
0.168,1.064,-0.309
0.159,1.062,-0.317
0.156,1.058,-0.315
0.165,1.052,-0.322
0.164,1.065,-0.332
0.161,1.062,-0.33
0.168,1.063,-0.333
0.159,1.054,-0.342
0.157,1.062,-0.347
0.16,1.062,-0.349
0.153,1.06,-0.361
0.154,1.053,-0.367
0.159,1.061,-0.364
0.162,1.049,-0.369
0.16,1.042,-0.376
0.156,1.041,-0.379
0.16,1.051,-0.376
0.148,1.04,-0.382
0.15,1.038,-0.397
0.146,1.032,-0.397
0.147,1.031,-0.392
0.151,1.029,-0.395
0.141,1.024,-0.402
0.148,1.013,-0.398
0.135,1.014,-0.414
0.144,1.015,-0.414
0.143,1.008,-0.415
0.144,1.004,-0.417
0.144,0.998,-0.414
0.142,0.99,-0.421
0.145,0.98,-0.436
0.144,0.97,-0.432
0.132,0.972,-0.429
0.146,0.961,-0.44
0.136,0.958,-0.434
0.14,0.949,-0.43
0.149,0.946,-0.44
0.143,0.934,-0.45
0.145,0.923,-0.459
0.137,0.92,-0.46
0.141,0.913,-0.452
0.139,0.899,-0.471
0.141,0.889,-0.46
0.136,0.881,-0.463
0.131,0.872,-0.459
0.132,0.864,-0.464
0.133,0.849,-0.466
0.132,0.845,-0.466
0.138,0.833,-0.468
0.14,0.821,-0.478
0.133,0.81,-0.472
0.137,0.808,-0.478
0.138,0.798,-0.48
0.147,0.79,-0.481
0.141,0.783,-0.473
0.141,0.776,-0.487
0.139,0.761,-0.479
0.135,0.749,-0.482
0.139,0.742,-0.481
0.145,0.737,-0.477
0.142,0.724,-0.476
0.143,0.717,-0.485
0.139,0.697,-0.47
0.143,0.696,-0.479
0.146,0.68,-0.484
0.134,0.662,-0.463
0.144,0.659,-0.474
0.137,0.634,-0.477
0.14,0.628,-0.468
0.136,0.623,-0.474
0.137,0.614,-0.467
0.141,0.599,-0.472
0.143,0.593,-0.473
0.146,0.586,-0.467
0.153,0.565,-0.477
0.153,0.555,-0.464
0.149,0.545,-0.463
0.157,0.529,-0.467
0.152,0.517,-0.453
0.15,0.504,-0.466
0.152,0.488,-0.457
0.142,0.48,-0.459
0.149,0.471,-0.452
0.156,0.467,-0.456
0.151,0.455,-0.433
0.152,0.442,-0.433
0.152,0.436,-0.431
0.156,0.431,-0.44
0.158,0.43,-0.431
0.151,0.412,-0.42
0.162,0.409,-0.425
0.154,0.401,-0.417
0.146,0.4,-0.428
0.153,0.382,-0.41
0.155,0.367,-0.41
0.163,0.358,-0.416
0.155,0.358,-0.412
0.159,0.347,-0.407
0.156,0.339,-0.394
0.165,0.33,-0.4
0.167,0.315,-0.387
0.163,0.318,-0.387
0.168,0.305,-0.382
0.16,0.293,-0.384
0.168,0.289,-0.369
0.17,0.284,-0.362
0.167,0.273,-0.361
0.174,0.266,-0.349
0.169,0.259,-0.349
0.165,0.255,-0.349
0.171,0.239,-0.333
0.172,0.241,-0.335
0.173,0.238,-0.331
0.177,0.239,-0.33
0.177,0.233,-0.331
0.179,0.226,-0.319
0.177,0.221,-0.323
0.179,0.224,-0.315
0.179,0.22,-0.305
0.151,0.207,-0.301
0.186,0.209,-0.305
0.187,0.208,-0.298
0.181,0.206,-0.288
0.186,0.198,-0.28
0.182,0.198,-0.278
0.186,0.192,-0.277
0.183,0.189,-0.272
0.184,0.189,-0.259
0.181,0.191,-0.258
0.181,0.187,-0.265
0.188,0.184,-0.252
0.195,0.186,-0.244
0.188,0.185,-0.244
0.187,0.177,-0.234
0.186,0.183,-0.234
0.192,0.188,-0.226
0.194,0.181,-0.221
0.203,0.197,-0.216
0.192,0.189,-0.215
0.199,0.19,-0.206
0.199,0.19,-0.201
0.201,0.191,-0.204
0.205,0.196,-0.204
0.205,0.197,-0.184
0.203,0.206,-0.185
0.202,0.203,-0.184
0.203,0.209,-0.173
0.199,0.213,-0.173
0.199,0.22,-0.17
0.206,0.222,-0.17
0.205,0.224,-0.165
0.205,0.232,-0.151
0.198,0.232,-0.154
0.196,0.241,-0.147
0.2,0.246,-0.154
0.198,0.247,-0.141
0.2,0.253,-0.15
0.203,0.254,-0.145
0.203,0.264,-0.154
0.206,0.269,-0.141
0.215,0.281,-0.129
0.205,0.291,-0.122
0.201,0.297,-0.124
0.208,0.297,-0.126
0.208,0.31,-0.109
0.208,0.314,-0.111
0.208,0.33,-0.118
0.203,0.341,-0.111
0.21,0.337,-0.124
0.203,0.35,-0.111
0.208,0.353,-0.101
0.216,0.369,-0.101
0.211,0.375,-0.101
0.21,0.382,-0.092
0.217,0.391,-0.099
0.21,0.404,-0.103
0.21,0.404,-0.097
0.21,0.417,-0.092
0.21,0.416,-0.086
0.208,0.432,-0.089
0.208,0.449,-0.091
0.206,0.452,-0.097
0.212,0.469,-0.104
0.208,0.481,-0.096
0.207,0.482,-0.09
0.208,0.498,-0.09
0.215,0.516,-0.096
0.21,0.525,-0.087
0.216,0.529,-0.104
0.215,0.542,-0.098
0.213,0.557,-0.091
0.209,0.566,-0.094
0.207,0.58,-0.096
0.205,0.578,-0.093
0.207,0.595,-0.099
0.212,0.598,-0.087
0.215,0.617,-0.097
0.21,0.622,-0.1
0.205,0.635,-0.094
0.208,0.647,-0.105
0.204,0.668,-0.109
0.215,0.671,-0.112
0.21,0.682,-0.104
0.208,0.695,-0.101
0.21,0.702,-0.112
0.206,0.714,-0.114
0.204,0.721,-0.121
0.203,0.737,-0.115
0.199,0.747,-0.116
0.204,0.759,-0.124
0.203,0.767,-0.121
0.207,0.779,-0.136
0.199,0.783,-0.119
0.202,0.799,-0.135
0.204,0.81,-0.139
0.195,0.822,-0.129
0.194,0.835,-0.131
0.198,0.838,-0.144
0.202,0.849,-0.142
0.197,0.86,-0.153
0.197,0.861,-0.151
0.199,0.871,-0.157
0.191,0.875,-0.155
0.196,0.89,-0.154
0.189,0.896,-0.155
0.194,0.899,-0.166
0.186,0.91,-0.158
0.192,0.922,-0.182
0.184,0.93,-0.182
0.183,0.946,-0.187
0.189,0.949,-0.198
0.189,0.963,-0.192
0.176,0.968,-0.194
0.179,0.974,-0.195
0.177,0.975,-0.204
0.176,0.983,-0.21
0.179,0.987,-0.216
0.183,0.999,-0.218
0.178,1.008,-0.222
0.181,1.008,-0.239
0.173,1.018,-0.245
0.182,1.015,-0.245
0.177,1.026,-0.248
0.178,1.024,-0.244
0.178,1.026,-0.252
0.173,1.034,-0.258
0.166,1.038,-0.265
0.166,1.042,-0.27
0.17,1.044,-0.274
0.167,1.041,-0.281
0.17,1.043,-0.283
0.165,1.043,-0.286
0.163,1.056,-0.289
0.167,1.061,-0.306
0.159,1.05,-0.298
0.16,1.056,-0.298
0.156,1.058,-0.308
0.16,1.063,-0.311
0.159,1.056,-0.321
0.158,1.068,-0.325
0.158,1.068,-0.329
0.152,1.065,-0.331
0.156,1.056,-0.325
0.155,1.063,-0.346
0.16,1.065,-0.349
0.158,1.068,-0.356
0.158,1.061,-0.359
0.154,1.059,-0.368
0.153,1.058,-0.37
0.153,1.053,-0.379
0.15,1.053,-0.37
0.148,1.054,-0.384
0.15,1.043,-0.39
0.154,1.045,-0.39
0.147,1.035,-0.386
0.143,1.033,-0.39
0.144,1.022,-0.397
0.144,1.02,-0.408
0.148,1.028,-0.407
0.147,1.014,-0.405
0.149,1.017,-0.423
0.145,1.013,-0.418
0.134,1.005,-0.421
0.143,1.009,-0.413
0.143,1.002,-0.433
0.128,0.992,-0.437
0.142,0.978,-0.434
0.142,0.983,-0.426
0.135,0.968,-0.432
0.144,0.965,-0.446
0.147,0.961,-0.442
0.138,0.956,-0.445
0.149,0.94,-0.468
0.14,0.932,-0.458
0.136,0.925,-0.455
0.142,0.915,-0.458
0.144,0.911,-0.459
0.146,0.903,-0.468
0.14,0.887,-0.456
0.136,0.882,-0.465
0.14,0.876,-0.464
0.141,0.864,-0.472
0.132,0.86,-0.477
0.148,0.848,-0.467
0.14,0.828,-0.482
0.133,0.821,-0.483
0.146,0.817,-0.483
0.141,0.806,-0.476
0.131,0.799,-0.486
0.139,0.797,-0.487
0.14,0.78,-0.485
0.137,0.771,-0.49
0.141,0.766,-0.488
0.141,0.75,-0.497
0.144,0.741,-0.481
0.138,0.733,-0.49
0.147,0.725,-0.478
0.139,0.711,-0.48
0.143,0.692,-0.487
0.143,0.681,-0.487
0.144,0.676,-0.488
0.141,0.662,-0.482
0.148,0.65,-0.481
0.145,0.642,-0.478
0.145,0.638,-0.474
0.143,0.632,-0.48
0.135,0.608,-0.482
0.151,0.604,-0.477
0.137,0.596,-0.474
0.145,0.586,-0.475
0.149,0.571,-0.468
0.144,0.554,-0.465
0.144,0.539,-0.469
0.154,0.532,-0.453
0.158,0.522,-0.457
0.152,0.502,-0.456
0.145,0.497,-0.453
0.154,0.489,-0.451
0.158,0.476,-0.444
0.148,0.473,-0.452
0.154,0.463,-0.439
0.151,0.445,-0.446
0.146,0.448,-0.435
0.155,0.436,-0.434
0.153,0.424,-0.439
0.161,0.414,-0.433
0.154,0.405,-0.426
0.152,0.396,-0.418
0.162,0.394,-0.415
0.162,0.383,-0.411
0.16,0.374,-0.405
0.156,0.365,-0.406
0.161,0.354,-0.407
0.16,0.346,-0.404
0.165,0.341,-0.402
0.166,0.331,-0.387
0.162,0.331,-0.386
0.169,0.305,-0.39
0.164,0.298,-0.379
0.17,0.295,-0.381
0.169,0.281,-0.362
0.168,0.284,-0.366
0.168,0.273,-0.359
0.172,0.262,-0.361
0.172,0.265,-0.355
0.174,0.255,-0.359
0.172,0.25,-0.343
0.177,0.249,-0.333
0.172,0.237,-0.339
0.181,0.234,-0.336
0.184,0.228,-0.324
0.177,0.219,-0.317
0.177,0.225,-0.317
0.178,0.218,-0.314
0.183,0.214,-0.307
0.185,0.212,-0.312
0.184,0.207,-0.304
0.186,0.207,-0.305
0.191,0.201,-0.295
0.186,0.205,-0.287
0.189,0.197,-0.279
0.192,0.198,-0.272
0.19,0.202,-0.273
0.189,0.191,-0.262
0.19,0.189,-0.262
0.194,0.189,-0.248
0.185,0.178,-0.252
0.192,0.186,-0.247
0.193,0.18,-0.247
0.191,0.179,-0.236
0.193,0.185,-0.231
0.192,0.187,-0.226
0.196,0.188,-0.228
0.198,0.194,-0.222
0.204,0.191,-0.213
0.203,0.192,-0.211
0.206,0.19,-0.218
0.207,0.198,-0.205
0.21,0.2,-0.197
0.199,0.199,-0.199
0.208,0.207,-0.185
0.206,0.22,-0.188
0.204,0.211,-0.18
0.203,0.212,-0.178
0.209,0.22,-0.168
0.208,0.224,-0.16
0.21,0.226,-0.153
0.206,0.235,-0.157
0.203,0.232,-0.162
0.211,0.244,-0.157
0.209,0.242,-0.152
0.208,0.254,-0.145
0.207,0.269,-0.144
0.208,0.252,-0.146
0.209,0.263,-0.133
0.211,0.268,-0.133
0.214,0.283,-0.134
0.211,0.291,-0.12
0.211,0.295,-0.126
0.212,0.31,-0.116
0.22,0.317,-0.107
0.21,0.33,-0.114
0.221,0.349,-0.112
0.222,0.348,-0.104
0.221,0.359,-0.109
0.219,0.362,-0.108
0.208,0.375,-0.099
0.213,0.38,-0.096
0.216,0.391,-0.106
0.216,0.396,-0.113
0.212,0.403,-0.098
0.216,0.405,-0.105
0.217,0.416,-0.093
0.226,0.425,-0.102
0.211,0.432,-0.093
0.218,0.436,-0.099
0.215,0.455,-0.091
0.214,0.47,-0.092
0.22,0.479,-0.091
0.213,0.49,-0.091
0.215,0.495,-0.103
0.224,0.51,-0.089
0.215,0.508,-0.091
0.216,0.522,-0.087
0.217,0.532,-0.091
0.215,0.55,-0.085
0.215,0.559,-0.088
0.217,0.567,-0.09
0.213,0.578,-0.1
0.214,0.591,-0.095
0.211,0.6,-0.105
0.223,0.608,-0.093
0.219,0.615,-0.095
0.217,0.635,-0.097
0.216,0.643,-0.093
0.214,0.65,-0.106
0.209,0.659,-0.115
0.209,0.674,-0.104
0.204,0.677,-0.107
0.208,0.698,-0.109
0.213,0.705,-0.102
0.21,0.716,-0.108
0.211,0.727,-0.113
0.207,0.741,-0.106
0.209,0.757,-0.111
0.203,0.761,-0.121
0.208,0.776,-0.129
0.209,0.787,-0.13
0.205,0.794,-0.126
0.196,0.807,-0.133
0.206,0.813,-0.136
0.201,0.825,-0.136
0.207,0.834,-0.138
0.201,0.843,-0.142
0.198,0.848,-0.146
0.19,0.858,-0.155
0.198,0.865,-0.148
0.199,0.874,-0.16
0.197,0.889,-0.163
0.193,0.894,-0.166
0.201,0.901,-0.16
0.199,0.913,-0.171
0.198,0.916,-0.174
0.189,0.932,-0.182
0.193,0.938,-0.181
0.181,0.942,-0.198
0.186,0.948,-0.193
0.189,0.96,-0.196
0.185,0.968,-0.197
0.182,0.969,-0.199
0.184,0.981,-0.208
0.181,0.983,-0.22
0.179,0.998,-0.22
0.183,0.996,-0.227
0.18,1.002,-0.235
0.183,1.01,-0.242
0.178,1.011,-0.234
0.188,1.021,-0.252
0.19,1.023,-0.256
0.179,1.024,-0.251
0.174,1.036,-0.27
0.177,1.034,-0.257
0.178,1.034,-0.269
0.174,1.039,-0.286
0.178,1.045,-0.286
0.18,1.049,-0.278
0.179,1.053,-0.297
0.172,1.059,-0.296
0.172,1.059,-0.302
0.163,1.059,-0.298
0.162,1.056,-0.303
0.165,1.065,-0.302
0.163,1.061,-0.324
0.169,1.068,-0.308
0.166,1.068,-0.317
0.155,1.068,-0.327
0.162,1.074,-0.327
0.158,1.068,-0.329
0.16,1.068,-0.338
0.158,1.067,-0.344
0.157,1.063,-0.353
0.159,1.061,-0.354
0.163,1.058,-0.371
0.16,1.053,-0.364
0.161,1.055,-0.364
0.158,1.055,-0.377
0.154,1.053,-0.372
0.146,1.05,-0.387
0.154,1.049,-0.374
0.152,1.046,-0.399
0.151,1.035,-0.388
0.146,1.034,-0.391
0.145,1.03,-0.395
0.155,1.022,-0.409
0.148,1.019,-0.407
0.139,1.015,-0.417
0.141,1.01,-0.414
0.139,1.003,-0.418
0.145,1.005,-0.42
0.144,1.004,-0.42
0.143,0.992,-0.427
0.149,0.987,-0.424
0.14,0.977,-0.433
0.142,0.975,-0.44
0.151,0.966,-0.441
0.149,0.955,-0.437
0.142,0.956,-0.448
0.143,0.942,-0.443
0.144,0.942,-0.454
0.14,0.932,-0.449
0.148,0.92,-0.453
0.144,0.913,-0.456
0.135,0.901,-0.444
0.141,0.891,-0.454
0.141,0.887,-0.463
0.139,0.88,-0.467
0.138,0.86,-0.469
0.144,0.854,-0.453
0.14,0.837,-0.466
0.149,0.828,-0.471
0.145,0.826,-0.477
0.143,0.812,-0.484
0.138,0.803,-0.478
0.149,0.807,-0.471
0.141,0.8,-0.478
0.142,0.787,-0.479
0.145,0.786,-0.478
0.142,0.776,-0.489
0.154,0.757,-0.473
0.15,0.742,-0.475
0.147,0.73,-0.476
0.14,0.722,-0.485
0.142,0.708,-0.481
0.144,0.699,-0.468
0.141,0.69,-0.477
0.138,0.673,-0.482
0.145,0.659,-0.487
0.139,0.651,-0.479
0.143,0.64,-0.473
0.145,0.624,-0.47
0.144,0.616,-0.486
0.149,0.602,-0.462
0.152,0.596,-0.479
0.146,0.59,-0.465
0.15,0.586,-0.474
0.145,0.566,-0.474
0.149,0.559,-0.474
0.142,0.543,-0.473
0.155,0.534,-0.463
0.153,0.52,-0.463
0.153,0.511,-0.46
0.148,0.5,-0.458
0.154,0.481,-0.457
0.153,0.473,-0.413
0.153,0.458,-0.439
0.149,0.464,-0.447
0.149,0.449,-0.437
0.145,0.442,-0.445
0.15,0.428,-0.438
0.151,0.433,-0.436
0.158,0.419,-0.423
0.157,0.407,-0.416
0.151,0.403,-0.427
0.16,0.396,-0.425
0.156,0.387,-0.416
0.163,0.386,-0.407
0.17,0.367,-0.41
0.158,0.353,-0.392
0.154,0.35,-0.399
0.161,0.339,-0.398
0.164,0.328,-0.384
0.166,0.325,-0.375
0.166,0.315,-0.381
0.164,0.311,-0.378
0.174,0.298,-0.369
0.178,0.285,-0.372
0.165,0.277,-0.359
0.166,0.27,-0.357
0.167,0.271,-0.354
0.167,0.268,-0.356
0.173,0.26,-0.348
0.174,0.246,-0.343
0.177,0.246,-0.344
0.177,0.238,-0.342
0.18,0.237,-0.324
0.178,0.228,-0.326
0.17,0.232,-0.325
0.177,0.23,-0.315
0.172,0.223,-0.311
0.188,0.224,-0.31
0.182,0.217,-0.308
0.178,0.204,-0.288
0.188,0.21,-0.305
0.189,0.201,-0.272
0.188,0.199,-0.29
0.184,0.203,-0.286
0.188,0.194,-0.269
0.185,0.195,-0.271
0.191,0.191,-0.262
0.182,0.191,-0.257
0.189,0.188,-0.262
0.187,0.183,-0.252
0.19,0.188,-0.249
0.188,0.182,-0.237
0.192,0.186,-0.233
0.194,0.194,-0.26
0.19,0.192,-0.225
0.199,0.192,-0.221
0.191,0.192,-0.214
0.201,0.19,-0.218
0.204,0.19,-0.202
0.203,0.191,-0.209
0.209,0.202,-0.194
0.201,0.205,-0.203
0.202,0.201,-0.198
0.203,0.209,-0.184
0.199,0.213,-0.179
0.205,0.208,-0.184
0.202,0.21,-0.185
0.2,0.217,-0.169
0.204,0.227,-0.162
0.211,0.232,-0.166
0.211,0.221,-0.16
0.204,0.236,-0.154
0.201,0.239,-0.15
0.199,0.241,-0.149
0.203,0.252,-0.143
0.2,0.258,-0.142
0.204,0.266,-0.143
0.205,0.271,-0.141
0.213,0.277,-0.14
0.208,0.277,-0.141
0.214,0.292,-0.127
0.215,0.308,-0.12
0.21,0.313,-0.126
0.205,0.327,-0.13
0.211,0.337,-0.127
0.205,0.335,-0.122
0.207,0.344,-0.112
0.212,0.355,-0.11
0.203,0.36,-0.108
0.209,0.37,-0.097
0.21,0.379,-0.103
0.215,0.383,-0.099
0.21,0.395,-0.097
0.211,0.406,-0.093
0.214,0.406,-0.093
0.214,0.411,-0.106
0.222,0.417,-0.091
0.212,0.431,-0.087
0.219,0.436,-0.094
0.213,0.445,-0.089
0.215,0.46,-0.093
0.213,0.468,-0.09
0.213,0.481,-0.091
0.209,0.498,-0.093
0.214,0.5,-0.088
0.216,0.516,-0.085
0.215,0.521,-0.086
0.219,0.541,-0.087
0.217,0.55,-0.098
0.211,0.563,-0.09
0.214,0.57,-0.088
0.215,0.583,-0.101
0.211,0.593,-0.09
0.213,0.597,-0.088
0.222,0.605,-0.1
0.215,0.622,-0.086
0.208,0.624,-0.092
0.215,0.643,-0.09
0.207,0.65,-0.097
0.21,0.656,-0.098
0.208,0.673,-0.101
0.214,0.688,-0.111
0.206,0.698,-0.099
0.211,0.704,-0.114
0.217,0.713,-0.109
0.218,0.728,-0.11
0.207,0.733,-0.111
0.204,0.748,-0.118
0.206,0.758,-0.116
0.209,0.772,-0.111
0.208,0.777,-0.121
0.204,0.782,-0.13
0.208,0.797,-0.129
0.205,0.807,-0.14
0.203,0.822,-0.134
0.196,0.837,-0.131
0.198,0.849,-0.138
0.194,0.851,-0.144
0.197,0.861,-0.149
0.191,0.87,-0.154
0.196,0.876,-0.152
0.192,0.888,-0.152
0.198,0.887,-0.162
0.203,0.896,-0.167
0.191,0.905,-0.16
0.197,0.915,-0.164
0.191,0.925,-0.167
0.186,0.939,-0.169
0.192,0.941,-0.181
0.189,0.949,-0.187
0.186,0.958,-0.195
0.185,0.963,-0.189
0.189,0.976,-0.197
0.182,0.983,-0.202
0.178,0.985,-0.209
0.181,0.992,-0.214
0.176,0.997,-0.215
0.182,1.002,-0.221
0.175,1.003,-0.229
0.182,1.004,-0.232
0.183,1.014,-0.244
0.176,1.018,-0.242
0.182,1.034,-0.246
0.173,1.037,-0.247
0.175,1.039,-0.257
0.177,1.039,-0.253
0.178,1.04,-0.27
0.174,1.045,-0.264
0.178,1.053,-0.268
0.176,1.05,-0.286
0.17,1.059,-0.287
0.165,1.054,-0.288
0.159,1.061,-0.297
0.16,1.064,-0.292
0.158,1.057,-0.31
0.152,1.063,-0.308
0.158,1.065,-0.315
0.154,1.065,-0.319
0.164,1.07,-0.321
0.161,1.07,-0.327
0.161,1.067,-0.331
0.155,1.063,-0.34
0.152,1.069,-0.342
0.15,1.068,-0.345
0.157,1.07,-0.352
0.159,1.063,-0.354
0.142,1.058,-0.355
0.161,1.057,-0.364
0.151,1.053,-0.377
0.148,1.056,-0.377
0.15,1.051,-0.376
0.147,1.05,-0.38
0.146,1.039,-0.384
0.146,1.045,-0.383
0.14,1.042,-0.393
0.141,1.032,-0.397
0.14,1.027,-0.395
0.15,1.027,-0.408
0.151,1.02,-0.418
0.147,1.017,-0.404
0.14,1.02,-0.407
0.135,1.0,-0.418
0.138,1.012,-0.425
0.131,0.998,-0.421
0.135,0.992,-0.429
0.137,0.985,-0.423
0.139,0.985,-0.429
0.137,0.974,-0.435
0.147,0.97,-0.436
0.14,0.956,-0.452
0.137,0.953,-0.442
0.137,0.94,-0.453
0.13,0.929,-0.461
0.14,0.928,-0.449
0.14,0.925,-0.453
0.14,0.909,-0.46
0.137,0.897,-0.461
0.14,0.89,-0.463
0.134,0.872,-0.467
0.134,0.866,-0.467
0.14,0.866,-0.461
0.137,0.846,-0.468
0.147,0.833,-0.479
0.14,0.826,-0.479
0.147,0.82,-0.474
0.143,0.804,-0.474
0.134,0.799,-0.481
0.141,0.795,-0.476
0.137,0.788,-0.466
0.138,0.778,-0.483
0.142,0.774,-0.483
0.139,0.761,-0.482
0.139,0.746,-0.484
0.139,0.735,-0.486
0.143,0.725,-0.482
0.14,0.708,-0.487
0.143,0.706,-0.487
0.135,0.693,-0.479
0.135,0.684,-0.477
0.135,0.669,-0.476
0.141,0.647,-0.489
0.141,0.636,-0.481
0.14,0.628,-0.476
0.146,0.618,-0.461
0.142,0.615,-0.469
0.14,0.6,-0.469
0.142,0.599,-0.465
0.142,0.594,-0.469
0.147,0.571,-0.459
0.141,0.562,-0.462
0.141,0.549,-0.463
0.15,0.539,-0.455
0.156,0.531,-0.455
0.15,0.502,-0.461
0.145,0.498,-0.444
0.147,0.487,-0.448
0.148,0.479,-0.451
0.148,0.469,-0.446
0.149,0.461,-0.442
0.151,0.454,-0.436
0.149,0.448,-0.429
0.151,0.443,-0.439
0.143,0.432,-0.432
0.152,0.427,-0.425
0.148,0.417,-0.421
0.149,0.402,-0.426
0.155,0.396,-0.409
0.153,0.389,-0.403
0.155,0.371,-0.411
0.159,0.376,-0.403
0.162,0.36,-0.393
0.156,0.358,-0.401
0.159,0.347,-0.404
0.164,0.332,-0.397
0.165,0.327,-0.384
0.157,0.315,-0.396
0.165,0.309,-0.384
0.161,0.302,-0.38
0.157,0.293,-0.378
0.163,0.286,-0.37
0.165,0.281,-0.371
0.17,0.274,-0.356
0.169,0.264,-0.344
0.164,0.247,-0.345
0.179,0.249,-0.348
0.177,0.245,-0.339
0.174,0.228,-0.341
0.177,0.232,-0.326
0.181,0.234,-0.338
0.182,0.225,-0.322
0.173,0.224,-0.319
0.175,0.22,-0.314
0.175,0.217,-0.32
0.176,0.216,-0.319
0.182,0.21,-0.302
0.182,0.206,-0.302
0.187,0.2,-0.304
0.186,0.208,-0.289
0.189,0.194,-0.293
0.186,0.202,-0.28
0.189,0.197,-0.288
0.179,0.189,-0.267
0.189,0.193,-0.264
0.182,0.189,-0.263
0.185,0.184,-0.254
0.183,0.184,-0.247
0.188,0.189,-0.24
0.184,0.176,-0.232
0.187,0.186,-0.231
0.193,0.185,-0.236
0.195,0.187,-0.221
0.198,0.185,-0.226
0.2,0.184,-0.221
0.194,0.187,-0.2
0.199,0.191,-0.208
0.205,0.187,-0.197
0.202,0.192,-0.199
0.208,0.19,-0.194
0.206,0.201,-0.182
0.205,0.207,-0.182
0.198,0.208,-0.186
0.201,0.215,-0.178
0.208,0.218,-0.179
0.203,0.224,-0.176
0.205,0.222,-0.157
0.201,0.23,-0.154
0.21,0.233,-0.163
0.207,0.242,-0.155
0.209,0.246,-0.153
0.21,0.247,-0.162
0.206,0.248,-0.159
0.203,0.254,-0.147
0.207,0.259,-0.138
0.209,0.264,-0.138
0.208,0.272,-0.14
0.219,0.278,-0.123
0.208,0.289,-0.132
0.209,0.3,-0.127
0.209,0.313,-0.122
0.215,0.324,-0.126
0.208,0.33,-0.127
0.215,0.339,-0.109
0.209,0.346,-0.108
0.215,0.359,-0.112
0.214,0.357,-0.106
0.216,0.376,-0.102
0.214,0.386,-0.099
0.207,0.388,-0.102
0.209,0.399,-0.099
0.216,0.401,-0.109
0.213,0.418,-0.106
0.221,0.422,-0.095
0.21,0.423,-0.102
0.219,0.438,-0.095
0.218,0.447,-0.1
0.217,0.457,-0.094
0.213,0.474,-0.093
0.212,0.471,-0.088
0.218,0.488,-0.099
0.213,0.499,-0.093
0.216,0.515,-0.091
0.22,0.524,-0.096
0.217,0.534,-0.094
0.22,0.537,-0.093
0.216,0.555,-0.088
0.215,0.564,-0.095
0.21,0.572,-0.091
0.21,0.588,-0.091
0.215,0.593,-0.102
0.216,0.6,-0.088
0.211,0.612,-0.09
0.218,0.625,-0.088
0.217,0.637,-0.099
0.212,0.643,-0.097
0.211,0.659,-0.097
0.215,0.672,-0.108
0.216,0.678,-0.106
0.215,0.689,-0.106
0.215,0.703,-0.11
0.208,0.716,-0.108
0.208,0.722,-0.108
0.21,0.735,-0.113
0.203,0.749,-0.116
0.204,0.749,-0.11
0.205,0.766,-0.115
0.199,0.777,-0.125
0.199,0.79,-0.125
0.196,0.799,-0.128
0.196,0.805,-0.127
0.201,0.815,-0.122
0.204,0.83,-0.129
0.194,0.837,-0.134
0.194,0.842,-0.143
0.196,0.864,-0.132
0.186,0.863,-0.155
0.196,0.875,-0.15
0.2,0.879,-0.149
0.205,0.885,-0.152
0.203,0.902,-0.165
0.189,0.909,-0.157
0.191,0.921,-0.168
0.189,0.926,-0.175
0.188,0.933,-0.175
0.189,0.94,-0.178
0.184,0.951,-0.178
0.19,0.953,-0.201
