ch1,ch2,ch3
1.92926,1.142356,-0.713388
1.931891,1.137094,-0.717042
1.92926,1.13271,-0.726396
1.93043,1.141479,-0.722303
1.930137,1.132417,-0.716603
1.924291,1.13651,-0.724934
1.934522,1.140602,-0.713826
1.934522,1.141479,-0.723619
1.927507,1.142356,-0.728004
1.93043,1.136802,-0.724057
1.928383,1.143233,-0.720696
1.927507,1.135048,-0.729465
1.919906,1.137387,-0.71748
1.929845,1.141479,-0.730488
1.926922,1.137971,-0.720111
1.927799,1.137094,-0.720988
1.928676,1.132125,-0.726542
1.93043,1.140018,-0.717919
1.924583,1.141187,-0.722157
1.925753,1.137679,-0.713973
1.935984,1.138264,-0.720842
1.92926,1.143525,-0.724496
1.924583,1.141187,-0.721573
1.929553,1.147033,-0.716749
1.932184,1.135633,-0.710319
1.933353,1.135925,-0.727127
1.92546,1.133879,-0.71938
1.930722,1.142064,-0.722303
1.924876,1.13651,-0.725811
1.927507,1.138848,-0.722157
1.935399,1.143818,-0.726396
1.933353,1.143818,-0.718065
1.939784,1.14031,-0.715142
1.926922,1.13651,-0.725665
1.921076,1.137971,-0.725957
1.929845,1.141479,-0.72128
1.928383,1.138848,-0.723765
1.928676,1.139141,-0.721573
1.923414,1.139141,-0.727857
1.936861,1.137971,-0.725519
1.935984,1.145571,-0.738234
1.929845,1.140895,-0.714703
1.933645,1.136802,-0.712365
1.930137,1.141479,-0.72625
1.931599,1.143525,-0.722742
1.923707,1.14031,-0.729173
1.925168,1.133587,-0.720696
1.927214,1.141479,-0.717773
1.932184,1.142356,-0.723327
1.931307,1.142941,-0.719234
1.929845,1.14791,-0.714703
1.933061,1.142064,-0.710465
1.927507,1.140018,-0.729465
1.923707,1.140602,-0.717919
1.924876,1.142648,-0.715288
1.927507,1.145864,-0.717773
1.934522,1.147033,-0.720988
1.926045,1.143525,-0.714849
1.935107,1.141187,-0.723327
1.931891,1.143233,-0.72128
1.92926,1.138556,-0.714849
1.924291,1.139433,-0.717042
1.928968,1.142064,-0.72245
1.933061,1.137094,-0.716896
1.926045,1.142941,-0.717042
1.92546,1.140018,-0.725373
1.932768,1.143233,-0.719234
1.927214,1.14411,-0.723765
1.942122,1.139433,-0.724934
1.928091,1.134464,-0.716603
1.935984,1.142941,-0.720111
1.929553,1.144987,-0.724642
1.93043,1.135341,-0.734434
1.927214,1.134756,-0.721134
1.927214,1.131833,-0.72435
