ch1,ch2,ch3
1.764981,1.337913,-0.797574
1.763519,1.339667,-0.804882
1.770243,1.345805,-0.80532
1.759719,1.351652,-0.809559
1.760889,1.346098,-0.825343
1.762935,1.344344,-0.818766
1.765566,1.35399,-0.821397
1.764104,1.359544,-0.830167
1.768489,1.359252,-0.829436
1.766735,1.363052,-0.831482
1.77112,1.365098,-0.829728
1.771996,1.373867,-0.834844
1.773166,1.378837,-0.835574
1.77112,1.375914,-0.840544
1.76995,1.375329,-0.845951
1.77755,1.382929,-0.841567
1.775504,1.389944,-0.849313
1.78252,1.391114,-0.84449
1.788951,1.388483,-0.847121
1.788366,1.392575,-0.856913
1.792751,1.392868,-0.843028
1.79772,1.396375,-0.859398
1.792166,1.398714,-0.852236
1.795674,1.399298,-0.846098
1.794505,1.400468,-0.854136
1.799182,1.401052,-0.839521
1.794505,1.407483,-0.853552
1.799182,1.412452,-0.851944
1.799474,1.408068,-0.860567
1.806489,1.406314,-0.859544
1.801812,1.411576,-0.854136
1.805612,1.407191,-0.865098
1.799182,1.412452,-0.866998
1.812628,1.407776,-0.853405
1.807366,1.413037,-0.849313
1.815259,1.416253,-0.856621
1.817305,1.415376,-0.853844
1.815551,1.415083,-0.852529
1.826074,1.420637,-0.858082
1.837182,1.415083,-0.851798
1.826367,1.421514,-0.862906
1.830459,1.418299,-0.845805
1.82929,1.42093,-0.856475
1.804151,1.412452,-0.84829
1.797428,1.413037,-0.845221
1.843321,1.409822,-0.850482
1.851798,1.412452,-0.847852
1.848582,1.411283,-0.844928
1.851213,1.410699,-0.841859
1.85209,1.429991,-0.833528
1.840398,1.436422,-0.835282
1.838059,1.451038,-0.813359
1.819059,1.455422,-0.795966
1.816428,1.450453,-0.762643
1.814089,1.41596,-0.719673
1.817013,1.388191,-0.695703
1.821982,1.353405,-0.674657
1.827828,1.315113,-0.649518
1.82549,1.273897,-0.63154
1.825782,1.235896,-0.615463
1.837767,1.192049,-0.608594
1.850921,1.151125,-0.596901
1.866413,1.122479,-0.592809
1.87489,1.099678,-0.604355
1.881906,1.081263,-0.618825
1.888044,1.079217,-0.630664
1.890091,1.066647,-0.638994
1.904122,1.071617,-0.649079
1.907045,1.077755,-0.659895
1.908799,1.073078,-0.672318
1.904706,1.079801,-0.665741
1.912891,1.07454,-0.679041
1.910553,1.091201,-0.678018
1.916106,1.099386,-0.693511
1.910845,1.098217,-0.69088
1.921953,1.096755,-0.686495
1.921076,1.104355,-0.692195
1.921953,1.105525,-0.69468
1.919029,1.10114,-0.699065
1.923707,1.110786,-0.697749
1.929553,1.114586,-0.702718
1.921953,1.123648,-0.703011
1.91786,1.122771,-0.698334
1.921076,1.12891,-0.701111
1.921076,1.119263,-0.697311
1.924291,1.118094,-0.698334
1.923414,1.120433,-0.696872
1.919322,1.121602,-0.705788
1.927799,1.116048,-0.704765
1.932184,1.117802,-0.707542
1.929553,1.120433,-0.700234
1.926337,1.119848,-0.707103
1.930137,1.126863,-0.703595
1.931307,1.128033,-0.742327
1.931307,1.124233,-0.740573
1.923414,1.12891,-0.704619
1.928091,1.121017,-0.71178
1.926045,1.12774,-0.704765
1.930137,1.132125,-0.70418
1.927214,1.127156,-0.703157
1.924291,1.121602,-0.70038
1.918445,1.086232,-0.696434
1.92283,1.132417,-0.71178
1.914937,1.128033,-0.707249
1.931014,1.127156,-0.701403
1.928676,1.122771,-0.693657
1.923414,1.118094,-0.706372
1.928968,1.124233,-0.702426
1.92166,1.12774,-0.710319
1.92546,1.124233,-0.706957
1.92283,1.12891,-0.708711
1.922537,1.129494,-0.710026
1.923707,1.128617,-0.704765
1.920199,1.135048,-0.706665
1.924583,1.126279,-0.712657
1.920783,1.128617,-0.709003
1.926337,1.131541,-0.706811
1.919614,1.126863,-0.71178
1.919614,1.128033,-0.701695
1.916691,1.137679,-0.700672
1.920199,1.130664,-0.709149
1.919322,1.128325,-0.69848
1.924291,1.129494,-0.705934
1.916399,1.130371,-0.698626
1.91786,1.137387,-0.685618
1.918737,1.129202,-0.705349
1.921076,1.136217,-0.705495
1.920199,1.136217,-0.709734
1.920491,1.137971,-0.692049
1.916106,1.132125,-0.697603
1.920783,1.14031,-0.700672
1.925753,1.139141,-0.713242
1.923707,1.134171,-0.70418
1.920491,1.137094,-0.716457
1.913183,1.132125,-0.70608
1.915522,1.133294,-0.71368
1.928091,1.140018,-0.716457
1.93043,1.135048,-0.707103
1.927214,1.128325,-0.716896
1.92166,1.141771,-0.718503
1.92283,1.138556,-0.713973
1.928091,1.137094,-0.724496
1.921953,1.137679,-0.713534
1.924583,1.129787,-0.674072
1.914937,1.139433,-0.714557
1.924583,1.135048,-0.719965
1.918737,1.136217,-0.720988
1.919906,1.14411,-0.718796
1.923999,1.138264,-0.711049
1.921076,1.137094,-0.715288
1.922245,1.145571,-0.711926
1.924291,1.143525,-0.725957
1.915229,1.138264,-0.705349
1.924876,1.141187,-0.703303
1.928091,1.14031,-0.712072
1.927507,1.135341,-0.713096
1.920199,1.144987,-0.717042
1.926045,1.142941,-0.714119
1.924583,1.141187,-0.706665
1.92283,1.136217,-0.709149
1.919029,1.140018,-0.707834
1.921076,1.13651,-0.712511
1.919906,1.134464,-0.715288
1.923707,1.139141,-0.712219
1.91786,1.135633,-0.723034
1.922537,1.138264,-0.720111
1.925168,1.13651,-0.709296
1.924583,1.140602,-0.708565
1.919029,1.140018,-0.710465
1.933353,1.139725,-0.711342
1.925753,1.137094,-0.712365
1.930137,1.136802,-0.715142
1.93043,1.137679,-0.717919
1.928091,1.138848,-0.718211
1.928676,1.130956,-0.719819
1.93043,1.134171,-0.717919
1.924291,1.141479,-0.717334
1.931891,1.132417,-0.716165
1.92283,1.138848,-0.718503
1.92926,1.14031,-0.712219
1.924291,1.133879,-0.720696
1.936568,1.13651,-0.704765
1.928091,1.133002,-0.716165
1.933645,1.137387,-0.711488
1.924583,1.126571,-0.713973
1.923414,1.138264,-0.710465
1.92926,1.133294,-0.712365
1.928676,1.135925,-0.710026
1.92663,1.130956,-0.70608
1.932476,1.135925,-0.71368
1.939491,1.131248,-0.71178
1.935984,1.130371,-0.715288
1.933353,1.131541,-0.719965
1.928676,1.128617,-0.714411
1.922537,1.133002,-0.714849
1.933061,1.136217,-0.708857
1.932476,1.13651,-0.714119
1.935691,1.13651,-0.707395
1.927507,1.140602,-0.711342
1.938322,1.135925,-0.707249
1.939199,1.133002,-0.707395
1.935399,1.131541,-0.675095
1.932184,1.13651,-0.711196
1.931599,1.12774,-0.712657
1.932476,1.131248,-0.717626
1.931014,1.133002,-0.714557
1.929553,1.126863,-0.705203
1.935107,1.129202,-0.716896
1.939199,1.131833,-0.713973
1.934814,1.126571,-0.705934
1.942415,1.12511,-0.709442
1.937445,1.126863,-0.710172
1.937153,1.124525,-0.709296
1.935107,1.133294,-0.708126
1.940076,1.132125,-0.712511
1.940076,1.139141,-0.714996
1.935691,1.123063,-0.723034
1.941245,1.125694,-0.708857
1.935691,1.123063,-0.714119
1.938614,1.12394,-0.714119
1.944168,1.133587,-0.719234
1.933937,1.132125,-0.713826
1.943291,1.129202,-0.71368
1.935107,1.133002,-0.707249
1.932768,1.128033,-0.722888
1.941245,1.129202,-0.716896
1.931891,1.129202,-0.712657
1.935984,1.119556,-0.71748
1.933937,1.129787,-0.712657
1.944168,1.127448,-0.711049
1.937153,1.127448,-0.716457
1.933353,1.126863,-0.718211
1.935691,1.129494,-0.707688
1.936276,1.122187,-0.713973
1.93803,1.124233,-0.711488
1.943291,1.126571,-0.71558
1.936861,1.119848,-0.712219
1.934814,1.122479,-0.717626
1.944168,1.119848,-0.711488
1.934814,1.122479,-0.709296
1.937445,1.122771,-0.722596
1.93423,1.126571,-0.74525
1.942415,1.121602,-0.704326
1.937445,1.131248,-0.716311
1.936276,1.123648,-0.720111
1.943876,1.125402,-0.720257
1.942122,1.118094,-0.711196
1.940076,1.122479,-0.710172
1.936568,1.12511,-0.714119
1.933645,1.126279,-0.716165
1.934814,1.115756,-0.709734
1.934814,1.123648,-0.716019
1.942122,1.12394,-0.713973
1.944168,1.125987,-0.717919
1.940661,1.130664,-0.710611
1.943876,1.116633,-0.712219
1.939199,1.119848,-0.703011
1.939491,1.118386,-0.714557
1.944461,1.118971,-0.710903
1.936861,1.116633,-0.71178
1.946215,1.122479,-0.699942
1.936861,1.115756,-0.703595
1.945045,1.120725,-0.707249
1.944461,1.120725,-0.708565
1.947968,1.124525,-0.714265
1.947384,1.114294,-0.715726
1.944461,1.118386,-0.709734
1.940368,1.116925,-0.698918
1.944753,1.118094,-0.700965
1.938322,1.118094,-0.701403
1.939199,1.118679,-0.711049
1.942415,1.118386,-0.705203
1.941245,1.117217,-0.702718
1.942999,1.119848,-0.700088
1.944461,1.120433,-0.703157
1.943876,1.114586,-0.710172
1.941245,1.114586,-0.712365
1.942415,1.12014,-0.716165
1.947091,1.117217,-0.704472
1.943291,1.114879,-0.713242
1.936276,1.113125,-0.707834
1.940953,1.111956,-0.744519
1.940368,1.111371,-0.70228
1.944753,1.105232,-0.70418
1.946799,1.114586,-0.707834
1.980707,1.113125,-0.711926
1.939784,1.110202,-0.709442
1.944168,1.110494,-0.714411
1.942415,1.115756,-0.713242
1.941538,1.107279,-0.704765
1.950599,1.117509,-0.708419
1.939199,1.116048,-0.712365
1.947091,1.120433,-0.712072
1.939199,1.11254,-0.707688
1.949722,1.121017,-0.709003
1.94943,1.117217,-0.710903
1.947384,1.109909,-0.721134
1.942122,1.116048,-0.714265
1.932184,1.114586,-0.714849
1.939784,1.116633,-0.710465
1.93803,1.11634,-0.708419
1.935691,1.113709,-0.710026
1.942122,1.115171,-0.70988
1.937737,1.115463,-0.70418
1.947676,1.115463,-0.704765
1.931891,1.114294,-0.704326
1.934814,1.111371,-0.710465
1.931307,1.118386,-0.717042
1.94183,1.118679,-0.704326
1.938322,1.117802,-0.702865
1.941245,1.118386,-0.704619
1.939199,1.11634,-0.701111
1.940076,1.106694,-0.723911
1.936568,1.112248,-0.705934
1.938614,1.114879,-0.720842
1.935691,1.109325,-0.708711
1.937153,1.118094,-0.716019
1.933937,1.111079,-0.710172
1.933937,1.110494,-0.716749
1.939784,1.118679,-0.694534
1.932768,1.12014,-0.717042
1.934522,1.11634,-0.712803
1.930722,1.108155,-0.709149
1.93803,1.118971,-0.704472
1.931891,1.115171,-0.709003
1.933645,1.122479,-0.705788
1.936861,1.114879,-0.700088
1.929845,1.120725,-0.697457
1.941538,1.119556,-0.698772
1.937153,1.113417,-0.707395
1.931599,1.113417,-0.702134
1.92546,1.117802,-0.696434
1.927214,1.087694,-0.703595
1.924876,1.117509,-0.708565
1.926337,1.114002,-0.705934
1.923414,1.11254,-0.709003
1.923999,1.125694,-0.713242
1.931014,1.119263,-0.696141
1.933353,1.12014,-0.710026
1.928091,1.114879,-0.709149
1.934522,1.121894,-0.704619
1.928676,1.116048,-0.711634
1.933061,1.111371,-0.707103
1.928383,1.12131,-0.705349
1.924583,1.12394,-0.705349
1.924583,1.122479,-0.70608
1.928968,1.125987,-0.703595
1.929553,1.120725,-0.709149
1.931014,1.131248,-0.705203
1.93043,1.120725,-0.716457
1.931891,1.124525,-0.701403
