ch1,ch2,ch3
1.892721,1.300205,-0.645279
1.896229,1.295528,-0.640456
1.884537,1.298451,-0.640894
1.888044,1.299035,-0.642502
1.881614,1.293189,-0.643818
1.889798,1.287928,-0.638994
1.884244,1.296989,-0.642794
1.887752,1.289681,-0.642941
1.886875,1.288512,-0.638117
1.880737,1.285004,-0.635194
1.878398,1.280912,-0.64411
1.877521,1.280912,-0.643964
1.879567,1.282666,-0.645864
1.872552,1.281497,-0.642502
1.87489,1.280035,-0.629056
1.868167,1.280912,-0.629787
1.869336,1.280912,-0.626717
1.865536,1.280035,-0.628325
1.866998,1.281204,-0.62394
1.86349,1.276527,-0.615609
1.861444,1.26922,-0.631248
1.862029,1.280327,-0.632856
1.865244,1.273897,-0.62321
1.854136,1.278574,-0.628325
1.853844,1.280327,-0.615463
1.856767,1.275066,-0.624233
1.852967,1.275066,-0.620725
1.849459,1.271266,-0.625987
1.850628,1.272727,-0.631979
1.849167,1.270973,-0.633733
1.845951,1.276235,-0.639433
1.845075,1.272435,-0.632417
1.842151,1.274773,-0.631687
1.836597,1.272435,-0.627887
1.838351,1.276527,-0.643087
1.838644,1.270973,-0.629202
1.833967,1.275943,-0.63154
1.82812,1.278281,-0.636217
1.828413,1.275943,-0.641333
1.822859,1.279158,-0.636802
1.831921,1.280327,-0.637825
1.814966,1.279158,-0.642502
1.81292,1.275358,-0.645279
1.816136,1.281204,-0.651272
1.808535,1.284127,-0.646448
1.814089,1.284127,-0.639725
1.80532,1.280912,-0.641187
1.807074,1.284712,-0.647618
1.805612,1.289097,-0.655218
1.803274,1.283835,-0.664864
1.802105,1.286174,-0.655072
1.800935,1.286466,-0.663987
1.793628,1.29202,-0.667787
1.795674,1.293189,-0.662379
1.791289,1.296112,-0.664133
1.796551,1.298158,-0.662379
1.789243,1.301666,-0.67451
1.78632,1.298158,-0.674803
1.784274,1.306051,-0.683134
1.78252,1.304297,-0.684011
1.781935,1.30722,-0.684011
1.776089,1.306635,-0.688395
1.778135,1.310143,-0.686495
1.787489,1.31102,-0.696726
1.776966,1.316574,-0.692341
