ch1,ch2,ch3
1.92166,1.166033,-0.704911
1.919906,1.159018,-0.70038
1.924291,1.156095,-0.70798
1.917276,1.157264,-0.704619
1.927507,1.156679,-0.70038
1.936276,1.152295,-0.693072
1.922245,1.153756,-0.695411
1.92663,1.148787,-0.701842
1.928968,1.148787,-0.697749
1.928091,1.147618,-0.695703
1.933645,1.150248,-0.697749
1.936276,1.153172,-0.691318
1.935691,1.14791,-0.694826
1.941538,1.141771,-0.691611
1.941245,1.136217,-0.687372
1.938614,1.141771,-0.681964
1.938614,1.145571,-0.680064
1.937445,1.144987,-0.676849
1.944753,1.143525,-0.685618
1.940076,1.140602,-0.679187
1.946799,1.141771,-0.675826
1.936276,1.13271,-0.682841
1.942999,1.135048,-0.681964
1.94183,1.135633,-0.685326
1.947091,1.139725,-0.672756
1.940368,1.137971,-0.683426
1.943584,1.129494,-0.679041
1.939784,1.130664,-0.686203
1.94563,1.131248,-0.683864
1.940661,1.134464,-0.675387
1.94183,1.133879,-0.687811
1.938614,1.135341,-0.682403
1.945922,1.135341,-0.69088
1.943291,1.14791,-0.673049
1.946215,1.136802,-0.678457
1.942122,1.134464,-0.680357
1.942707,1.128617,-0.680064
1.938322,1.135633,-0.686934
1.939199,1.138556,-0.683572
1.938322,1.133294,-0.67831
1.943584,1.134464,-0.675533
1.937737,1.132417,-0.676118
1.949138,1.137971,-0.679772
1.940661,1.135925,-0.681672
1.94563,1.132125,-0.685618
1.944461,1.131248,-0.683718
1.947968,1.134464,-0.68138
1.94563,1.138556,-0.681234
1.94563,1.134171,-0.680649
1.942415,1.136217,-0.677872
1.946215,1.139725,-0.688103
1.944753,1.134464,-0.684157
1.940076,1.136802,-0.677726
1.938322,1.138264,-0.678749
1.940661,1.137679,-0.677872
1.943584,1.134464,-0.67568
1.942707,1.139141,-0.681672
1.938614,1.138264,-0.673487
1.940368,1.139725,-0.678603
1.943876,1.137679,-0.685618
1.940953,1.138848,-0.685618
1.945922,1.138264,-0.678018
1.942999,1.137971,-0.67188
1.937737,1.133879,-0.669541
1.947384,1.138556,-0.681087
1.93803,1.134756,-0.684449
1.941538,1.133294,-0.668372
1.939199,1.137679,-0.670272
1.944461,1.139141,-0.67378
1.942415,1.139141,-0.667933
1.941245,1.134464,-0.671587
1.942707,1.13651,-0.680941
1.947091,1.138556,-0.682987
1.949722,1.129787,-0.672318
1.940368,1.134756,-0.678603
1.946799,1.130956,-0.663987
1.948261,1.132417,-0.679918
1.937153,1.128033,-0.66881
1.946799,1.134464,-0.669541
1.942415,1.137094,-0.679626
1.945045,1.13271,-0.679041
