ch1,ch2,ch3
1.789828,1.387021,-0.830897
1.787781,1.388775,-0.831921
1.794212,1.392575,-0.83002
1.785735,1.385267,-0.839813
1.793043,1.389652,-0.832651
1.790412,1.394914,-0.818036
1.789828,1.38556,-0.827244
1.794212,1.384098,-0.826805
1.788951,1.386729,-0.827536
1.786612,1.389944,-0.823297
1.793628,1.389652,-0.830313
1.797428,1.383221,-0.830605
1.795381,1.392868,-0.828705
1.791581,1.388483,-0.839959
1.792458,1.391114,-0.841421
1.790997,1.392868,-0.836013
1.79012,1.388191,-0.827097
1.794797,1.387314,-0.832359
1.794212,1.390821,-0.831044
1.791874,1.386437,-0.839667
1.793628,1.391114,-0.836451
1.790704,1.387606,-0.839374
1.782812,1.390237,-0.837474
1.793043,1.389068,-0.832213
1.788951,1.390821,-0.833382
1.789828,1.384683,-0.835867
1.793335,1.388483,-0.833967
1.792458,1.388775,-0.838205
1.795381,1.391114,-0.836598
1.794797,1.385852,-0.825197
1.793335,1.387898,-0.833382
1.794212,1.396668,-0.838205
1.79392,1.388191,-0.825197
1.790997,1.384975,-0.834844
1.794505,1.384683,-0.832651
1.799182,1.382344,-0.829874
1.797135,1.381175,-0.833236
1.786612,1.377083,-0.826367
1.798889,1.382637,-0.838936
1.793335,1.382929,-0.835867
1.792166,1.386437,-0.822567
1.79012,1.383221,-0.836305
1.792751,1.380883,-0.830167
1.783689,1.386437,-0.838205
1.798305,1.385852,-0.83309
1.794212,1.387314,-0.827828
1.794212,1.388191,-0.837621
1.781058,1.377375,-0.827828
1.793628,1.380298,-0.83499
1.798305,1.385852,-0.838936
1.791874,1.383514,-0.830167
1.792166,1.391698,-0.840251
1.801228,1.382052,-0.821251
1.794505,1.38059,-0.821251
1.794797,1.387314,-0.824174
1.796258,1.382637,-0.837328
1.798889,1.381467,-0.831336
1.796551,1.387314,-0.840982
1.788658,1.382344,-0.830167
1.784858,1.388483,-0.824467
1.795089,1.383221,-0.835282
1.788658,1.387606,-0.826659
1.793043,1.387314,-0.835136
1.792458,1.386729,-0.830897
1.798305,1.393452,-0.831044
1.788366,1.385267,-0.826367
1.79772,1.38439,-0.830313
1.795966,1.382637,-0.828705
1.793628,1.386437,-0.832359
1.796843,1.384683,-0.843759
1.794797,1.387314,-0.832213
1.796843,1.386729,-0.834405
1.790997,1.382052,-0.837474
1.795089,1.380883,-0.827536
1.798597,1.384975,-0.82052
1.792751,1.389652,-0.839813
1.794212,1.382637,-0.835136
1.803859,1.38556,-0.836451
1.797428,1.388775,-0.833821
1.793335,1.389068,-0.83309
1.799474,1.383221,-0.792166
1.799474,1.387314,-0.824467
1.799182,1.393452,-0.834551
1.795381,1.387314,-0.835721
1.790997,1.386144,-0.827097
1.799474,1.396668,-0.821543
1.798597,1.392868,-0.828705
1.796258,1.387314,-0.823443
1.79772,1.388191,-0.830167
1.799474,1.387898,-0.830167
1.796551,1.391991,-0.830751
1.796843,1.378837,-0.836451
1.798012,1.386729,-0.833236
1.798305,1.389944,-0.823297
1.798889,1.387314,-0.843905
1.796843,1.377083,-0.833382
1.802689,1.38176,-0.842005
1.797135,1.384975,-0.831774
1.800351,1.388483,-0.822713
1.797135,1.385267,-0.835721
1.79392,1.387021,-0.82812
1.792166,1.384975,-0.829436
1.790412,1.388483,-0.825782
1.793335,1.387021,-0.833821
1.791874,1.387606,-0.833674
1.789535,1.385267,-0.830459
1.789828,1.385852,-0.834697
1.795089,1.38176,-0.824174
1.785443,1.390529,-0.845951
1.789535,1.383221,-0.836451
1.792458,1.378837,-0.836159
1.794797,1.385267,-0.83689
1.788658,1.38439,-0.839374
1.793628,1.381175,-0.839667
1.797428,1.380883,-0.82739
1.79772,1.381467,-0.828997
1.793043,1.390237,-0.832944
1.787781,1.38176,-0.835721
1.792166,1.385267,-0.832651
1.789535,1.383221,-0.837036
1.795089,1.386437,-0.858959
1.790997,1.382344,-0.829874
1.795381,1.421222,-0.824759
1.798889,1.38439,-0.826513
1.79012,1.386144,-0.827828
1.790412,1.384683,-0.82432
1.788951,1.382929,-0.826659
1.789243,1.388483,-0.842882
1.793043,1.375621,-0.840105
1.791874,1.380883,-0.832944
1.798889,1.387606,-0.831921
1.793043,1.38059,-0.818913
1.796258,1.385852,-0.825197
1.794212,1.387021,-0.834844
1.786027,1.377667,-0.833236
1.792751,1.383806,-0.834405
1.790704,1.379421,-0.837474
1.789243,1.390237,-0.819351
1.778427,1.406899,-0.832651
1.776381,1.430576,-0.825343
1.76615,1.443145,-0.824759
1.765858,1.458346,-0.806489
1.772289,1.464484,-0.805612
1.77112,1.452792,-0.801812
1.771996,1.460392,-0.794651
1.774627,1.461853,-0.775358
1.77492,1.459222,-0.772873
1.779304,1.45133,-0.768927
1.787781,1.458638,-0.759573
1.78252,1.462146,-0.765419
1.787489,1.452499,-0.743496
1.782812,1.446945,-0.73955
1.788658,1.449284,-0.732096
1.796551,1.444314,-0.726396
1.799182,1.435253,-0.727127
1.793628,1.431453,-0.723911
1.803566,1.43233,-0.706519
1.796258,1.432622,-0.708419
1.811751,1.429114,-0.701695
1.812043,1.418591,-0.699503
1.814966,1.418591,-0.701695
1.811751,1.412452,-0.69278
1.813505,1.410991,-0.693657
1.814089,1.413914,-0.690734
1.819936,1.413914,-0.687664
1.82432,1.405437,-0.685618
1.818474,1.398129,-0.688103
1.821982,1.40076,-0.682403
1.82549,1.399298,-0.682549
1.829874,1.392868,-0.677141
1.827243,1.394914,-0.673633
1.829582,1.398129,-0.67568
1.835136,1.391698,-0.678164
1.833382,1.391114,-0.674657
1.835428,1.390821,-0.674218
1.832797,1.38556,-0.672903
1.834551,1.386437,-0.681234
1.834551,1.387898,-0.67261
1.835136,1.391991,-0.667933
1.835721,1.388775,-0.671587
1.845951,1.385852,-0.662379
1.83689,1.38439,-0.670272
1.842151,1.383514,-0.679626
1.84449,1.386437,-0.67188
1.838059,1.380883,-0.669395
1.836597,1.379714,-0.663695
1.840105,1.376206,-0.665303
1.837767,1.380298,-0.667056
1.839813,1.371529,-0.662964
1.847121,1.370944,-0.664426
1.848582,1.379129,-0.65931
1.838059,1.375037,-0.669687
1.843905,1.384975,-0.663402
1.843905,1.371821,-0.666472
1.846244,1.378837,-0.66501
1.84069,1.372406,-0.659018
1.840398,1.37036,-0.655656
1.837767,1.374452,-0.653756
1.837182,1.37036,-0.667641
1.843613,1.373283,-0.651125
1.843613,1.361298,-0.658433
1.84069,1.375329,-0.656825
1.834259,1.366852,-0.665741
1.840105,1.368021,-0.66311
1.850628,1.371529,-0.653902
1.843028,1.365975,-0.64601
1.845075,1.365683,-0.66311
1.838936,1.376498,-0.660918
1.841859,1.370067,-0.658287
1.843905,1.368021,-0.664572
1.835428,1.371529,-0.660041
1.842736,1.370652,-0.657118
1.84449,1.370652,-0.64981
1.843028,1.371821,-0.66121
1.834259,1.366267,-0.657264
1.841567,1.365683,-0.661941
1.84829,1.369775,-0.656533
1.844198,1.360421,-0.664426
1.845951,1.366852,-0.660041
1.847705,1.365098,-0.656533
1.843028,1.371821,-0.654195
1.837182,1.369775,-0.662964
1.840398,1.367436,-0.65171
1.841274,1.365975,-0.663841
1.843905,1.363052,-0.662233
1.842444,1.361006,-0.669395
1.840982,1.364221,-0.656095
1.84069,1.366267,-0.658141
1.848875,1.358375,-0.662379
1.843321,1.370067,-0.664572
1.845951,1.37036,-0.652002
1.847413,1.374452,-0.661502
1.848582,1.368898,-0.662379
1.839521,1.367729,-0.653902
1.849459,1.368606,-0.658141
