ch1,ch2,ch3
1.940661,1.187957,-0.568693
1.939784,1.187664,-0.567378
1.937153,1.189711,-0.574393
1.933353,1.200818,-0.570301
1.931599,1.209296,-0.578486
1.910845,1.242327,-0.595878
1.896521,1.283543,-0.604209
1.890675,1.306343,-0.617509
1.880737,1.318328,-0.607863
1.872844,1.334113,-0.632564
1.866413,1.336451,-0.624525
1.859982,1.345805,-0.644256
1.849752,1.368021,-0.654341
1.845951,1.373575,-0.644987
1.831044,1.390529,-0.662526
1.829582,1.401052,-0.663256
1.832213,1.403391,-0.674218
1.827243,1.41596,-0.700672
1.815843,1.42093,-0.697895
1.802982,1.43116,-0.710903
1.799474,1.43993,-0.714996
1.805028,1.441391,-0.717334
1.794212,1.434084,-0.721573
1.792166,1.447822,-0.731511
1.785443,1.446945,-0.740281
1.788951,1.453668,-0.739842
1.794797,1.463022,-0.736919
1.781643,1.465653,-0.754165
1.776673,1.464484,-0.752996
1.781058,1.462146,-0.761473
1.771412,1.458346,-0.771266
1.771412,1.464776,-0.788074
1.775504,1.462438,-0.782666
1.773458,1.4677,-0.780327
1.777258,1.472961,-0.793043
1.769658,1.465946,-0.800351
1.772289,1.463022,-0.79582
1.775212,1.465069,-0.798451
1.776673,1.459222,-0.790558
1.764981,1.462146,-0.80342
1.772289,1.451622,-0.801666
1.771412,1.452207,-0.813213
1.766735,1.447822,-0.807512
1.768196,1.452499,-0.803859
1.770827,1.456884,-0.798743
1.771996,1.45513,-0.825636
1.767612,1.454838,-0.816282
1.777258,1.45133,-0.814966
1.775212,1.450453,-0.806635
1.774043,1.447822,-0.814674
1.77375,1.449868,-0.811751
1.763519,1.44373,-0.827974
1.775212,1.445192,-0.81862
1.767612,1.441684,-0.81102
1.77755,1.447822,-0.813359
1.775212,1.445484,-0.817597
1.769073,1.438176,-0.820666
1.770827,1.44373,-0.819936
1.770243,1.441391,-0.824905
1.773166,1.438176,-0.814089
1.77872,1.434084,-0.823882
1.779597,1.42736,-0.825051
1.779889,1.428237,-0.818474
