ch1,ch2,ch3
1.825782,1.364221,-0.817451
1.826074,1.361298,-0.819205
1.824028,1.359544,-0.818036
1.830459,1.366267,-0.815843
1.830459,1.362467,-0.826951
1.836305,1.356621,-0.821543
1.839228,1.356913,-0.819351
1.842151,1.362175,-0.822274
1.84069,1.354575,-0.823005
1.845951,1.35399,-0.817013
1.856475,1.358375,-0.792166
1.849752,1.384098,-0.825928
1.864367,1.341421,-0.821543
1.862029,1.351359,-0.81672
1.865244,1.349898,-0.811897
1.864075,1.343759,-0.812482
1.906752,1.338205,-0.814382
1.87489,1.330897,-0.801959
1.881029,1.32359,-0.80912
1.88366,1.324467,-0.805174
1.892137,1.320959,-0.810143
1.884829,1.321836,-0.811312
1.888921,1.325928,-0.802251
1.893014,1.320082,-0.797428
1.897983,1.319497,-0.793481
1.903245,1.31862,-0.79202
1.893306,1.309266,-0.803859
1.900906,1.308974,-0.795235
1.904706,1.305466,-0.794943
1.904414,1.301374,-0.791435
1.91026,1.299912,-0.789828
1.912599,1.293774,-0.786174
1.91406,1.291728,-0.789097
1.916691,1.288804,-0.773166
1.915229,1.279743,-0.767904
1.920783,1.282081,-0.774773
1.925753,1.277404,-0.787781
1.931307,1.281497,-0.779158
1.928676,1.272727,-0.776673
1.926045,1.27565,-0.761912
1.926337,1.262789,-0.767466
1.934814,1.267173,-0.751973
1.932768,1.264835,-0.758842
1.933645,1.262789,-0.757527
1.942707,1.269804,-0.751827
1.937737,1.259573,-0.746419
1.932476,1.246419,-0.746565
1.944168,1.255189,-0.749635
1.937445,1.25665,-0.751242
1.943584,1.250512,-0.747735
1.938614,1.244373,-0.735019
1.944461,1.247588,-0.729904
1.947384,1.239111,-0.736188
1.955861,1.243496,-0.727857
1.946507,1.205788,-0.725957
1.948553,1.237357,-0.73005
1.952645,1.229465,-0.718942
1.952353,1.228004,-0.722011
1.951476,1.213973,-0.716165
1.948553,1.223034,-0.713388
1.958199,1.215142,-0.722742
1.952353,1.208711,-0.712219
1.959076,1.218942,-0.704911
1.95323,1.213096,-0.709149
1.966092,1.207834,-0.70418
1.954107,1.199942,-0.710757
1.957322,1.196141,-0.70988
1.963461,1.192049,-0.69658
1.961707,1.191757,-0.707249
1.968138,1.189418,-0.701257
1.961123,1.194095,-0.706811
1.965215,1.185911,-0.704326
1.96083,1.186203,-0.706372
1.966969,1.18708,-0.69848
1.957322,1.17948,-0.693949
1.965215,1.178603,-0.699503
1.971938,1.178895,-0.694826
1.960538,1.172172,-0.687664
1.965215,1.168956,-0.684303
1.968138,1.176264,-0.687811
1.964923,1.169833,-0.682841
1.964338,1.168664,-0.684303
1.961123,1.164572,-0.691318
1.964046,1.162818,-0.679772
1.970769,1.167203,-0.681818
1.965507,1.15931,-0.681818
1.969307,1.156679,-0.676849
1.963169,1.157556,-0.671003
1.978953,1.165741,-0.68211
1.962584,1.156972,-0.674949
1.967553,1.151125,-0.679918
1.958492,1.153172,-0.676557
1.963753,1.152587,-0.674072
1.961415,1.153464,-0.67758
1.963753,1.146448,-0.670126
1.95703,1.141479,-0.67758
1.962876,1.143525,-0.682695
1.964923,1.147325,-0.668518
1.959369,1.149372,-0.662526
1.972523,1.142941,-0.671003
1.957907,1.141187,-0.662818
1.959076,1.136802,-0.665303
1.965799,1.130956,-0.662672
1.959661,1.128325,-0.675095
1.969892,1.126279,-0.671733
1.964338,1.127448,-0.662379
1.962876,1.131833,-0.658872
1.964338,1.121602,-0.661502
1.961999,1.129202,-0.66501
1.970477,1.135925,-0.66691
1.96083,1.123648,-0.675095
1.969015,1.134756,-0.663841
1.969015,1.124233,-0.662672
1.958784,1.123648,-0.665449
1.963753,1.118971,-0.660479
1.959953,1.12774,-0.653172
1.961999,1.122771,-0.662526
1.961999,1.117509,-0.656387
1.964338,1.124233,-0.649518
1.961707,1.117509,-0.652295
1.96083,1.112248,-0.659018
1.958199,1.12014,-0.647471
1.963461,1.118094,-0.656533
1.958784,1.109909,-0.650833
1.947676,1.116048,-0.650979
1.953815,1.113709,-0.64791
1.959369,1.109617,-0.652295
