ch1,ch2,ch3
1.9939,1.24,-0.701
1.9939,1.2388,-0.6994
1.9927,1.235,-0.6938
1.9927,1.2429,-0.6938
1.9906,1.2344,-0.6919
1.9915,1.2371,-0.6957
1.9965,1.24,-0.697
1.9924,1.2432,-0.6915
1.995,1.2376,-0.7026
1.9982,1.235,-0.6928
1.9977,1.2341,-0.6862
1.9898,1.2403,-0.6983
2.0023,1.24,-0.6923
2.0023,1.2426,-0.6951
1.9988,1.2403,-0.696
1.9924,1.2385,-0.6904
1.9959,1.2391,-0.7045
1.998,1.2409,-0.6783
1.9883,1.2464,-0.6935
1.998,1.2371,-0.6983
1.9947,1.2336,-0.695
2.0,1.2368,-0.6935
2.0003,1.2379,-0.6843
1.9927,1.2359,-0.6834
2.002,1.2333,-0.6928
1.9991,1.2391,-0.6903
1.9971,1.2432,-0.6877
1.9974,1.2412,-0.695
1.9997,1.2371,-0.7032
1.9918,1.2435,-0.6938
1.9906,1.2414,-0.6928
1.9889,1.2385,-0.6909
1.9912,1.2447,-0.6939
1.9942,1.2341,-0.6973
1.9971,1.242,-0.6961
1.9947,1.2388,-0.6906
1.9936,1.2347,-0.6894
1.9965,1.2371,-0.6935
1.9982,1.2371,-0.6897
1.9939,1.2403,-0.6878
1.9959,1.2368,-0.6973
1.9959,1.2268,-0.6948
1.9939,1.2324,-0.678
1.995,1.2327,-0.6793
1.9942,1.2391,-0.6825
1.9962,1.2338,-0.7037
1.9997,1.24,-0.6934
2.0035,1.24,-0.6937
1.9927,1.2394,-0.6901
2.0012,1.2374,-0.6928
1.9962,1.2374,-0.6994
1.9997,1.2324,-0.6885
1.9942,1.2379,-0.6907
1.9962,1.2368,-0.6931
1.9991,1.2356,-0.695
1.995,1.2292,-0.6973
1.9956,1.2353,-0.6988
1.9936,1.2444,-0.7014
1.9915,1.2353,-0.6899
1.9942,1.2394,-0.7021
1.9947,1.2338,-0.689
1.9994,1.2385,-0.6994
1.9953,1.2403,-0.6907
1.9936,1.2359,-0.6928
1.9965,1.242,-0.6964
1.9944,1.2423,-0.6979
1.9985,1.2289,-0.697
1.9991,1.24,-0.7072
2.0006,1.2391,-0.6948
1.993,1.2376,-0.7068
1.9977,1.2385,-0.6979
1.9968,1.2461,-0.7018
1.9994,1.2388,-0.6948
1.9985,1.2461,-0.6906
2.0023,1.2417,-0.6858
1.9982,1.2417,-0.6863
1.9942,1.2406,-0.6938
1.9971,1.2403,-0.6999
1.9959,1.242,-0.6888
2.0015,1.2397,-0.6999
1.9956,1.2426,-0.6992
1.9977,1.2394,-0.6996
1.9965,1.2338,-0.6977
2.0009,1.2391,-0.6969
2.0006,1.2458,-0.6941
1.995,1.2379,-0.6907
1.9936,1.2409,-0.6989
1.9959,1.2376,-0.6935
1.9982,1.2341,-0.6935
1.9985,1.2397,-0.6956
1.9895,1.2362,-0.707
1.9944,1.2376,-0.6957
1.9971,1.2426,-0.6979
1.9939,1.242,-0.6937
1.9953,1.2435,-0.7001
1.9974,1.2353,-0.6975
1.9933,1.242,-0.6973
1.9904,1.2376,-0.7018
1.9927,1.23,-0.7032
1.9939,1.2376,-0.6969
1.9918,1.2376,-0.6986
1.9994,1.2382,-0.6988
1.993,1.2376,-0.696
2.0018,1.2365,-0.6891
1.9944,1.2388,-0.6998
1.9927,1.2423,-0.6999
1.9947,1.2341,-0.7018
1.9968,1.242,-0.6982
1.9991,1.2353,-0.6871
1.9944,1.2315,-0.6953
1.9904,1.2312,-0.7018
1.9947,1.2379,-0.6985
2.0012,1.2356,-0.6969
1.9974,1.2365,-0.7032
1.9959,1.2353,-0.6897
1.9927,1.2403,-0.6913
1.9918,1.2341,-0.6979
1.9985,1.2359,-0.7049
1.9968,1.2675,-0.7059
2.0,1.2374,-0.6923
1.9904,1.2324,-0.6957
1.9924,1.2344,-0.6925
1.9953,1.2376,-0.6982
1.995,1.2379,-0.6931
1.9982,1.2298,-0.6966
1.9924,1.2371,-0.6967
1.9936,1.2333,-0.6928
1.9962,1.2306,-0.7017
1.9977,1.2324,-0.6983
1.9947,1.233,-0.6996
1.9936,1.2318,-0.6986
1.9915,1.2371,-0.6973
1.9971,1.2429,-0.69
1.993,1.2368,-0.6842
1.995,1.2359,-0.6877
1.9912,1.1999,-0.6891
1.9871,1.2417,-0.6942
1.9927,1.2388,-0.6958
1.9927,1.2438,-0.6964
1.9994,1.2394,-0.6975
1.9883,1.2438,-0.7004
1.9936,1.2429,-0.6989
1.9857,1.2374,-0.6925
1.9927,1.2374,-0.696
1.9924,1.2379,-0.7068
1.9901,1.2359,-0.6985
1.9933,1.2376,-0.6925
1.9956,1.2338,-0.6918
1.9889,1.235,-0.6995
1.9936,1.2309,-0.7072
1.9944,1.2388,-0.7026
1.9886,1.2312,-0.7033
1.9933,1.2002,-0.6897
1.9927,1.2327,-0.6939
1.9927,1.2403,-0.6901
1.9968,1.2295,-0.6944
1.9933,1.2385,-0.6907
1.9898,1.2452,-0.6976
1.995,1.2341,-0.6865
1.9901,1.2344,-0.6953
1.988,1.2394,-0.6998
1.9562,1.2303,-0.6874
1.9895,1.23,-0.696
1.9871,1.2371,-0.6992
1.9906,1.2391,-0.6934
1.993,1.2371,-0.698
1.9857,1.2356,-0.6964
1.9883,1.2359,-0.6926
1.9909,1.2362,-0.6979
1.9927,1.202,-0.6966
1.9906,1.242,-0.6896
1.995,1.2303,-0.6916
1.9944,1.2344,-0.6961
1.9936,1.2356,-0.6953
1.9988,1.2347,-0.7045
1.9942,1.2394,-0.6976
1.9927,1.2385,-0.6938
1.9924,1.2391,-0.6916
2.0047,1.2394,-0.6915
2.0067,1.2403,-0.6939
2.0003,1.2382,-0.6967
2.0044,1.2365,-0.6916
1.9991,1.2403,-0.6967
1.9982,1.2441,-0.6868
1.9982,1.2432,-0.6923
1.9977,1.2388,-0.6944
1.9953,1.2374,-0.6912
1.998,1.2374,-0.6966
1.9988,1.2397,-0.6909
1.9988,1.2365,-0.696
2.0009,1.2391,-0.6869
2.0041,1.2397,-0.6884
1.9994,1.2394,-0.6875
1.9956,1.2359,-0.6957
