ch1,ch2,ch3
1.821105,1.492838,-0.819497
1.819351,1.489915,-0.804735
1.822274,1.489331,-0.800643
1.823151,1.492838,-0.802689
1.815843,1.492254,-0.806635
1.819643,1.489915,-0.796112
1.826367,1.480269,-0.802397
1.819643,1.484069,-0.801374
1.830167,1.486115,-0.794212
1.826659,1.487284,-0.797282
1.824905,1.4753,-0.80342
1.834844,1.483192,-0.789681
1.830167,1.481146,-0.793774
1.828705,1.467407,-0.788951
1.831044,1.4753,-0.786027
1.838059,1.472669,-0.795089
1.831921,1.478515,-0.785735
1.834844,1.472961,-0.785004
1.833382,1.471792,-0.794358
1.843321,1.471792,-0.780327
1.840105,1.464776,-0.78062
1.830167,1.456884,-0.773604
1.838644,1.460976,-0.778866
1.840398,1.464776,-0.776381
1.842151,1.457761,-0.771704
1.843905,1.460099,-0.763958
1.842151,1.455715,-0.774773
1.840105,1.455715,-0.761035
1.841859,1.455715,-0.753435
1.839521,1.452792,-0.76045
1.845659,1.458346,-0.757819
1.843321,1.451038,-0.754896
1.840982,1.446361,-0.757381
1.851798,1.440807,-0.766296
1.844782,1.444022,-0.752412
1.844782,1.439345,-0.752412
1.853552,1.434376,-0.749196
1.850336,1.440222,-0.744665
1.850921,1.428237,-0.744958
1.856182,1.430576,-0.750804
1.855013,1.437591,-0.746419
1.849459,1.433207,-0.748465
1.853259,1.426776,-0.737211
1.84829,1.42356,-0.742911
1.848875,1.419176,-0.736334
1.84449,1.429699,-0.739696
1.850044,1.426776,-0.729465
1.849752,1.422099,-0.735165
1.847998,1.420637,-0.730196
1.847413,1.416545,-0.723034
1.846828,1.416837,-0.723911
1.855013,1.412745,-0.734142
1.850044,1.413329,-0.713096
1.849167,1.407776,-0.72245
1.849167,1.405437,-0.719673
1.850921,1.397545,-0.72318
1.852967,1.405437,-0.720988
1.853552,1.397545,-0.710611
1.860567,1.404852,-0.710757
1.856182,1.397545,-0.701111
1.853259,1.391991,-0.703595
1.856475,1.404852,-0.716603
1.851798,1.395206,-0.709003
1.847705,1.397252,-0.710903
1.850336,1.395206,-0.709442
1.850921,1.393452,-0.702865
1.847998,1.387898,-0.706519
1.84829,1.381467,-0.703742
1.84449,1.384683,-0.701403
1.850044,1.387898,-0.704765
1.847705,1.382637,-0.697895
